FechaPublicacion,Fecha,CodigoDuracion,CodigoEmbalse,RegionHidrologica,VolumenUtilDiarioMasa,VolumenTotalMasa
2025-07-18,2025-07-17,P1D,SALVAJIN,Valle,645280000,736730000
2025-07-18,2025-07-17,P1D,ESMERALD,Oriente,538420000,559130000
2025-07-18,2025-07-17,P1D,SOGAMOSO,Centro,2598670000,3163300000
2025-07-18,2025-07-17,P1D,SISGA,CENTRO,90171000,90171000
2025-07-18,2025-07-17,P1D,RIOGRAN2,Antioquia,131250000,178890000
2025-07-18,2025-07-17,P1D,PENOL,Antioquia,964420000,1042260000
2025-07-18,2025-07-17,P1D,ELQUIMBO,Centro,2117389000,2582209000
2025-07-18,2025-07-17,P1D,PORCE2,Antioquia,64790000,103580000
2025-07-18,2025-07-17,P1D,NEUSA,CENTRO,96792000,96792100
2025-07-18,2025-07-17,P1D,GUAVIO,Oriente,503392000,746152000
2025-07-18,2025-07-17,P1D,PRADO,Centro,449450000,777270000
2025-07-18,2025-07-17,P1D,MIRAFLOR,Antioquia,40360000,45680000
2025-07-18,2025-07-17,P1D,ITUANGO,Antioquia,78950000,1377950000
2025-07-18,2025-07-17,P1D,CHUZA,Oriente,191203000,201523000
2025-07-18,2025-07-17,P1D,TOMINE,CENTRO,354033000,354033000
2025-07-18,2025-07-17,P1D,TRONERAS,Antioquia,12840000,21290000
2025-07-18,2025-07-17,P1D,AGREGADO,Centro,540996000,540996100
2025-07-18,2025-07-17,P1D,PLAYAS,Antioquia,47210000,66780000
2025-07-18,2025-07-17,P1D,MUNA,Centro,11421000,11501000
2025-05-28,2025-05-27,P1D,ALTOANCH,Valle,10030000,16350000
2025-05-28,2025-05-27,P1D,ITUANGO,Antioquia,113130000,1412130000
2025-05-28,2025-05-27,P1D,MIEL1,Caldas,406700000,452980000
2025-05-28,2025-05-27,P1D,PUNCHINA,Antioquia,36750000,50730000
2025-05-28,2025-05-27,P1D,SANLOREN,Antioquia,142660000,159520000
2025-05-28,2025-05-27,P1D,CALIMA1,Valle,311160000,415520000
2025-05-28,2025-05-27,P1D,SALVAJIN,Valle,556230000,647680000
2025-05-28,2025-05-27,P1D,ESMERALD,Oriente,398416000,419126000
2025-05-28,2025-05-27,P1D,SOGAMOSO,Centro,2649790000,3214420000
2025-05-28,2025-05-27,P1D,CHUZA,Oriente,122543000,132863000
2025-05-28,2025-05-27,P1D,SISGA,CENTRO,63465000,63465000
2025-05-28,2025-05-27,P1D,RIOGRAN2,Antioquia,139540000,187180000
2025-05-28,2025-05-27,P1D,PENOL,Antioquia,859740000,937580000
2025-05-28,2025-05-27,P1D,TOMINE,CENTRO,293014000,293014000
2025-05-28,2025-05-27,P1D,PORCE2,Antioquia,50500000,89290000
2025-05-28,2025-05-27,P1D,NEUSA,CENTRO,94957000,94957100
2025-05-28,2025-05-27,P1D,PLAYAS,Antioquia,46680000,66250000
2025-05-28,2025-05-27,P1D,MIRAFLOR,Antioquia,8770000,14090000
2025-05-28,2025-05-27,P1D,BETANIA,Centro,667730000,1123230000
2025-05-28,2025-05-27,P1D,URRA1,Caribe,987630000,1341640000
2025-05-28,2025-05-27,P1D,TRONERAS,Antioquia,21960000,30410000
2025-05-28,2025-05-27,P1D,MUNA,Centro,12121000,12201000
2025-05-28,2025-05-27,P1D,AGREGADO,Centro,451436000,451436100
2025-05-28,2025-05-27,P1D,ELQUIMBO,Centro,2059357000,2524177000
2025-05-28,2025-05-27,P1D,GUAVIO,Oriente,436127000,678887000
2025-05-28,2025-05-27,P1D,PRADO,Centro,470940000,801730000
2025-05-28,2025-05-27,P1D,PORCE3,Antioquia,75780000,105230000
2025-04-02,2025-04-01,P1D,ALTOANCH,Valle,6010000,12330000
2025-04-02,2025-04-01,P1D,ITUANGO,Antioquia,62498000,1361498000
2025-04-02,2025-04-01,P1D,PORCE3,Antioquia,73488000,102938000
2025-04-02,2025-04-01,P1D,BETANIA,Centro,652618000,1108118000
2025-04-02,2025-04-01,P1D,CALIMA1,Valle,213990000,318350000
2025-04-02,2025-04-01,P1D,ESMERALD,Oriente,210943000,231653000
2025-04-02,2025-04-01,P1D,SOGAMOSO,Centro,1390900000,1955530000
2025-04-02,2025-04-01,P1D,MIEL1,Caldas,393620000,439900000
2025-04-02,2025-04-01,P1D,PUNCHINA,Antioquia,34920000,48840000
2025-04-02,2025-04-01,P1D,URRA1,Caribe,820160000,1174170000
2025-04-02,2025-04-01,P1D,SANLOREN,Antioquia,76160000,93020000
2025-04-02,2025-04-01,P1D,SISGA,CENTRO,51075000,51075000
2025-04-02,2025-04-01,P1D,SALVAJIN,Valle,285410000,376860000
2025-04-02,2025-04-01,P1D,CHUZA,Oriente,70422000,80742000
2025-04-02,2025-04-01,P1D,RIOGRAN2,Antioquia,60449000,108089000
2025-04-02,2025-04-01,P1D,MUNA,Centro,9969000,10049000
2025-04-02,2025-04-01,P1D,PENOL,Antioquia,636790000,714630000
2025-04-02,2025-04-01,P1D,TOMINE,CENTRO,283203000,283203000
2025-04-02,2025-04-01,P1D,TRONERAS,Antioquia,5776000,14226000
2025-04-02,2025-04-01,P1D,AGREGADO,Centro,419141000,419141100
2025-04-02,2025-04-01,P1D,PORCE2,Antioquia,56324000,95114000
2025-04-02,2025-04-01,P1D,NEUSA,CENTRO,84863000,84863100
2025-04-02,2025-04-01,P1D,GUAVIO,Oriente,179809000,422569000
2025-04-02,2025-04-01,P1D,PRADO,Centro,393470000,724260000
2025-04-02,2025-04-01,P1D,PLAYAS,Antioquia,54032000,73602000
2025-04-02,2025-04-01,P1D,MIRAFLOR,Antioquia,0,5320000
2025-04-02,2025-04-01,P1D,ELQUIMBO,Centro,1490763000,1955583000
2025-06-01,2025-05-31,P1D,ALTOANCH,Valle,11620000,17940000
2025-06-01,2025-05-31,P1D,ITUANGO,Antioquia,112400000,1411400000
2025-06-01,2025-05-31,P1D,PORCE3,Antioquia,55210000,84660000
2025-06-01,2025-05-31,P1D,PUNCHINA,Antioquia,36600000,50580000
2025-06-01,2025-05-31,P1D,BETANIA,Centro,645891000,1101391000
2025-06-01,2025-05-31,P1D,URRA1,Caribe,1019800000,1373810000
2025-06-01,2025-05-31,P1D,SANLOREN,Antioquia,133410000,150270000
2025-06-01,2025-05-31,P1D,CALIMA1,Valle,314760000,419120000
2025-06-01,2025-05-31,P1D,SALVAJIN,Valle,549280000,640730000
2025-06-01,2025-05-31,P1D,ESMERALD,Oriente,391307000,412017000
2025-06-01,2025-05-31,P1D,SOGAMOSO,Centro,2637000000,3201630000
2025-06-01,2025-05-31,P1D,CHUZA,Oriente,128136000,138456000
2025-06-01,2025-05-31,P1D,SISGA,CENTRO,64758000,64758000
2025-06-01,2025-05-31,P1D,PENOL,Antioquia,863770000,941610000
2025-06-01,2025-05-31,P1D,TOMINE,CENTRO,294283000,294283000
2025-06-01,2025-05-31,P1D,TRONERAS,Antioquia,22720000,31170000
2025-06-01,2025-05-31,P1D,MUNA,Centro,9695000,9775000
2025-06-01,2025-05-31,P1D,AGREGADO,Centro,452994000,452994100
2025-06-01,2025-05-31,P1D,ELQUIMBO,Centro,2131737000,2596557000
2025-06-01,2025-05-31,P1D,NEUSA,CENTRO,93953000,93953100
2025-06-01,2025-05-31,P1D,GUAVIO,Oriente,467506000,710266000
2025-06-01,2025-05-31,P1D,PRADO,Centro,461990000,792780000
2025-06-01,2025-05-31,P1D,PLAYAS,Antioquia,44440000,64010000
2025-06-01,2025-05-31,P1D,MIEL1,Caldas,378720000,425000000
2025-06-01,2025-05-31,P1D,RIOGRAN2,Antioquia,140900000,188540000
2025-06-01,2025-05-31,P1D,PORCE2,Antioquia,63810000,102600000
2025-06-01,2025-05-31,P1D,MIRAFLOR,Antioquia,9810000,15130000
2025-04-12,2025-04-11,P1D,ITUANGO,Antioquia,135580000,1434580000
2025-04-12,2025-04-11,P1D,PORCE3,Antioquia,69190000,98640000
2025-04-12,2025-04-11,P1D,SANLOREN,Antioquia,90000000,106860000
2025-04-12,2025-04-11,P1D,CALIMA1,Valle,226540000,330900000
2025-04-12,2025-04-11,P1D,ESMERALD,Oriente,198616000,219326000
2025-04-12,2025-04-11,P1D,SOGAMOSO,Centro,1606840000,2171470000
2025-04-12,2025-04-11,P1D,SISGA,CENTRO,55986000,55986000
2025-04-12,2025-04-11,P1D,TRONERAS,Antioquia,16360000,24810000
2025-04-12,2025-04-11,P1D,MIRAFLOR,Antioquia,4900000,10220000
2025-04-12,2025-04-11,P1D,ALTOANCH,Valle,14680000,21000000
2025-04-12,2025-04-11,P1D,MIEL1,Caldas,394320000,440600000
2025-04-12,2025-04-11,P1D,PUNCHINA,Antioquia,25110000,39030000
2025-04-12,2025-04-11,P1D,BETANIA,Centro,642974000,1098474000
2025-04-12,2025-04-11,P1D,URRA1,Caribe,772790000,1126800000
2025-04-12,2025-04-11,P1D,SALVAJIN,Valle,324170000,415620000
2025-04-12,2025-04-11,P1D,CHUZA,Oriente,80201000,90521000
2025-04-12,2025-04-11,P1D,RIOGRAN2,Antioquia,83760000,131400000
2025-04-12,2025-04-11,P1D,PENOL,Antioquia,660330000,738170000
2025-04-12,2025-04-11,P1D,TOMINE,CENTRO,280960000,280960000
2025-04-12,2025-04-11,P1D,MUNA,Centro,11910000,11990000
2025-04-12,2025-04-11,P1D,AGREGADO,Centro,425588000,425588100
2025-04-12,2025-04-11,P1D,ELQUIMBO,Centro,1621995000,2086815000
2025-04-12,2025-04-11,P1D,PORCE2,Antioquia,72580000,111370000
2025-04-12,2025-04-11,P1D,NEUSA,CENTRO,88642000,88642100
2025-04-12,2025-04-11,P1D,GUAVIO,Oriente,236047000,478807000
2025-04-12,2025-04-11,P1D,PRADO,Centro,444620000,775410000
2025-04-12,2025-04-11,P1D,PLAYAS,Antioquia,56280000,75850000
2025-05-09,2025-05-08,P1D,MIEL1,Caldas,381550000,427830000
2025-05-09,2025-05-08,P1D,PORCE3,Antioquia,108170000,137620000
2025-05-09,2025-05-08,P1D,PUNCHINA,Antioquia,27560000,41540000
2025-05-09,2025-05-08,P1D,URRA1,Caribe,1034890000,1388900000
2025-05-09,2025-05-08,P1D,SANLOREN,Antioquia,138780000,155640000
2025-05-09,2025-05-08,P1D,ESMERALD,Oriente,240147000,260857000
2025-05-09,2025-05-08,P1D,SOGAMOSO,Centro,2232810000,2797440000
2025-05-09,2025-05-08,P1D,CHUZA,Oriente,97017000,107337000
2025-05-09,2025-05-08,P1D,SISGA,CENTRO,53627000,53627000
2025-05-09,2025-05-08,P1D,PENOL,Antioquia,775860000,853700000
2025-05-09,2025-05-08,P1D,TRONERAS,Antioquia,22500000,30950000
2025-05-09,2025-05-08,P1D,MUNA,Centro,12050000,12130000
2025-05-09,2025-05-08,P1D,ELQUIMBO,Centro,1864619000,2337508000
2025-05-09,2025-05-08,P1D,PORCE2,Antioquia,69910000,108700000
2025-05-09,2025-05-08,P1D,GUAVIO,Oriente,320768000,563528000
2025-05-09,2025-05-08,P1D,MIRAFLOR,Antioquia,4350000,9670000
2025-05-09,2025-05-08,P1D,RIOGRAN2,Antioquia,143800000,191440000
2025-05-09,2025-05-08,P1D,ALTOANCH,Valle,28030000,34350000
2025-05-09,2025-05-08,P1D,PRADO,Centro,473790000,804580000
2025-05-09,2025-05-08,P1D,ITUANGO,Antioquia,121930000,1420930000
2025-05-09,2025-05-08,P1D,BETANIA,Centro,703368000,1149580000
2025-05-09,2025-05-08,P1D,CALIMA1,Valle,279020000,383380000
2025-05-09,2025-05-08,P1D,SALVAJIN,Valle,546840000,638290000
2025-05-09,2025-05-08,P1D,TOMINE,CENTRO,282205000,282205000
2025-05-09,2025-05-08,P1D,AGREGADO,Centro,433177000,433177100
2025-05-09,2025-05-08,P1D,NEUSA,CENTRO,97345000,97345100
2025-05-09,2025-05-08,P1D,PLAYAS,Antioquia,58470000,78040000
2025-07-08,2025-07-07,P1D,ALTOANCH,Valle,11250000,17570000
2025-07-08,2025-07-07,P1D,ITUANGO,Antioquia,102190000,1401190000
2025-07-08,2025-07-07,P1D,MIEL1,Caldas,345790000,392070000
2025-07-08,2025-07-07,P1D,SANLOREN,Antioquia,137420000,154280000
2025-07-08,2025-07-07,P1D,CALIMA1,Valle,360670000,465030000
2025-07-08,2025-07-07,P1D,SALVAJIN,Valle,665830000,757280000
2025-07-08,2025-07-07,P1D,ESMERALD,Oriente,542110000,562820000
2025-07-08,2025-07-07,P1D,SOGAMOSO,Centro,2638150000,3202780000
2025-07-08,2025-07-07,P1D,CHUZA,Oriente,180939000,191259000
2025-07-08,2025-07-07,P1D,SISGA,CENTRO,88959000,88959000
2025-07-08,2025-07-07,P1D,RIOGRAN2,Antioquia,137970000,185610000
2025-07-08,2025-07-07,P1D,PENOL,Antioquia,988280000,1066120000
2025-07-08,2025-07-07,P1D,TOMINE,CENTRO,340260000,340260000
2025-07-08,2025-07-07,P1D,MUNA,Centro,11560000,11640000
2025-07-08,2025-07-07,P1D,ELQUIMBO,Centro,2221066000,2685886000
2025-07-08,2025-07-07,P1D,PORCE2,Antioquia,54180000,92970000
2025-07-08,2025-07-07,P1D,NEUSA,CENTRO,96608000,96608100
2025-07-08,2025-07-07,P1D,GUAVIO,Oriente,495389000,738149000
2025-07-08,2025-07-07,P1D,PLAYAS,Antioquia,46420000,65990000
2025-07-08,2025-07-07,P1D,MIRAFLOR,Antioquia,35870000,41190000
2025-07-08,2025-07-07,P1D,PORCE3,Antioquia,97750000,127200000
2025-07-08,2025-07-07,P1D,PUNCHINA,Antioquia,16700000,30680000
2025-07-08,2025-07-07,P1D,BETANIA,Centro,673527000,1129027000
2025-07-08,2025-07-07,P1D,URRA1,Caribe,1126950000,1480960000
2025-07-08,2025-07-07,P1D,TRONERAS,Antioquia,14740000,23190000
2025-07-08,2025-07-07,P1D,AGREGADO,Centro,525827000,525827100
2025-07-08,2025-07-07,P1D,PRADO,Centro,465240000,796030000
2025-07-09,2025-07-08,P1D,ALTOANCH,Valle,10620000,16940000
2025-07-09,2025-07-08,P1D,URRA1,Caribe,1114270000,1468280000
2025-07-09,2025-07-08,P1D,SALVAJIN,Valle,661440000,752890000
2025-07-09,2025-07-08,P1D,ESMERALD,Oriente,547253000,567963000
2025-07-09,2025-07-08,P1D,SOGAMOSO,Centro,2638330000,3202960000
2025-07-09,2025-07-08,P1D,PENOL,Antioquia,985610000,1063450000
2025-07-09,2025-07-08,P1D,PRADO,Centro,464830000,795620000
2025-07-09,2025-07-08,P1D,MIRAFLOR,Antioquia,35700000,41020000
2025-07-09,2025-07-08,P1D,SANLOREN,Antioquia,139650000,156510000
2025-07-09,2025-07-08,P1D,SISGA,CENTRO,88758000,88758000
2025-07-09,2025-07-08,P1D,TOMINE,CENTRO,340530000,340530000
2025-07-09,2025-07-08,P1D,MUNA,Centro,11910000,11990000
2025-07-09,2025-07-08,P1D,ITUANGO,Antioquia,102150000,1401150000
2025-07-09,2025-07-08,P1D,ELQUIMBO,Centro,2179085000,2643905000
2025-07-09,2025-07-08,P1D,MIEL1,Caldas,347250000,393530000
2025-07-09,2025-07-08,P1D,NEUSA,CENTRO,96608000,96608100
2025-07-09,2025-07-08,P1D,PLAYAS,Antioquia,50800000,70370000
2025-07-09,2025-07-08,P1D,PORCE3,Antioquia,91480000,120930000
2025-07-09,2025-07-08,P1D,PUNCHINA,Antioquia,1440000,15420000
2025-07-09,2025-07-08,P1D,BETANIA,Centro,670044000,1125544000
2025-07-09,2025-07-08,P1D,CALIMA1,Valle,361280000,465640000
2025-07-09,2025-07-08,P1D,CHUZA,Oriente,180505000,190825000
2025-07-09,2025-07-08,P1D,RIOGRAN2,Antioquia,137000000,184640000
2025-07-09,2025-07-08,P1D,TRONERAS,Antioquia,11550000,20000000
2025-07-09,2025-07-08,P1D,AGREGADO,Centro,525896000,525896100
2025-07-09,2025-07-08,P1D,PORCE2,Antioquia,63570000,102360000
2025-07-09,2025-07-08,P1D,GUAVIO,Oriente,497745000,740505000
2025-04-23,2025-04-22,P1D,MIEL1,Caldas,328500000,374780000
2025-04-23,2025-04-22,P1D,PORCE3,Antioquia,77860000,107310000
2025-04-23,2025-04-22,P1D,URRA1,Caribe,826600000,1180610000
2025-04-23,2025-04-22,P1D,SALVAJIN,Valle,386030000,477480000
2025-04-23,2025-04-22,P1D,RIOGRAN2,Antioquia,94790000,142430000
2025-04-23,2025-04-22,P1D,PENOL,Antioquia,694650000,772490000
2025-04-23,2025-04-22,P1D,TOMINE,CENTRO,276496000,276496000
2025-04-23,2025-04-22,P1D,MUNA,Centro,11421000,11501000
2025-04-23,2025-04-22,P1D,AGREGADO,Centro,416652000,416652100
2025-04-23,2025-04-22,P1D,ELQUIMBO,Centro,1553007000,2017827000
2025-04-23,2025-04-22,P1D,PORCE2,Antioquia,57900000,96690000
2025-04-23,2025-04-22,P1D,NEUSA,CENTRO,89623000,89623100
2025-04-23,2025-04-22,P1D,GUAVIO,Oriente,285175000,527935000
2025-04-23,2025-04-22,P1D,PRADO,Centro,396580000,727370000
2025-04-23,2025-04-22,P1D,PLAYAS,Antioquia,57110000,76680000
2025-04-23,2025-04-22,P1D,MIRAFLOR,Antioquia,8250000,13570000
2025-04-23,2025-04-22,P1D,ALTOANCH,Valle,10550000,16870000
2025-04-23,2025-04-22,P1D,ITUANGO,Antioquia,111150000,1410150000
2025-04-23,2025-04-22,P1D,PUNCHINA,Antioquia,12530000,26450000
2025-04-23,2025-04-22,P1D,BETANIA,Centro,574135000,1029635000
2025-04-23,2025-04-22,P1D,SANLOREN,Antioquia,94520000,111380000
2025-04-23,2025-04-22,P1D,CALIMA1,Valle,241970000,346330000
2025-04-23,2025-04-22,P1D,ESMERALD,Oriente,179997000,200707000
2025-04-23,2025-04-22,P1D,SOGAMOSO,Centro,1559150000,2123780000
2025-04-23,2025-04-22,P1D,CHUZA,Oriente,83767000,94087000
2025-04-23,2025-04-22,P1D,SISGA,CENTRO,50533000,50533000
2025-04-23,2025-04-22,P1D,TRONERAS,Antioquia,21610000,30060000
2025-07-01,2025-06-30,P1D,ALTOANCH,Valle,8730000,15050000
2025-07-01,2025-06-30,P1D,ITUANGO,Antioquia,113390000,1412390000
2025-07-01,2025-06-30,P1D,PORCE3,Antioquia,73300000,102750000
2025-07-01,2025-06-30,P1D,PUNCHINA,Antioquia,38000000,51980000
2025-07-01,2025-06-30,P1D,BETANIA,Centro,706603000,1162103000
2025-07-01,2025-06-30,P1D,URRA1,Caribe,1089850000,1443860000
2025-07-01,2025-06-30,P1D,SANLOREN,Antioquia,147700000,164560000
2025-07-01,2025-06-30,P1D,CALIMA1,Valle,354570000,458930000
2025-07-01,2025-06-30,P1D,SALVAJIN,Valle,648760000,740210000
2025-07-01,2025-06-30,P1D,ESMERALD,Oriente,540085000,560795000
2025-07-01,2025-06-30,P1D,SOGAMOSO,Centro,2647160000,3211790000
2025-07-01,2025-06-30,P1D,CHUZA,Oriente,174745000,185065000
2025-07-01,2025-06-30,P1D,SISGA,CENTRO,84464000,84464000
2025-07-01,2025-06-30,P1D,RIOGRAN2,Antioquia,138120000,185760000
2025-07-01,2025-06-30,P1D,PENOL,Antioquia,993260000,1071100000
2025-07-01,2025-06-30,P1D,TOMINE,CENTRO,326531000,326531000
2025-07-01,2025-06-30,P1D,TRONERAS,Antioquia,14950000,23400000
2025-07-01,2025-06-30,P1D,MUNA,Centro,11004000,11084000
2025-07-01,2025-06-30,P1D,AGREGADO,Centro,507051000,507051100
2025-07-01,2025-06-30,P1D,PORCE2,Antioquia,68600000,107390000
2025-07-01,2025-06-30,P1D,NEUSA,CENTRO,96056000,96056100
2025-07-01,2025-06-30,P1D,GUAVIO,Oriente,504446000,747206000
2025-07-01,2025-06-30,P1D,PLAYAS,Antioquia,41840000,61410000
2025-07-01,2025-06-30,P1D,MIRAFLOR,Antioquia,32830000,38150000
2025-07-01,2025-06-30,P1D,MIEL1,Caldas,355710000,401990000
2025-07-01,2025-06-30,P1D,ELQUIMBO,Centro,2220270000,2685090000
2025-07-01,2025-06-30,P1D,PRADO,Centro,471350000,802140000
2025-09-01,2025-08-31,P1D,ITUANGO,Antioquia,73800000,1372800000
2025-09-01,2025-08-31,P1D,MIEL1,Caldas,330090000,378100000
2025-09-01,2025-08-31,P1D,PORCE3,Antioquia,100450000,129900000
2025-09-01,2025-08-31,P1D,PUNCHINA,Antioquia,25010000,38990000
2025-09-01,2025-08-31,P1D,BETANIA,Centro,645460000,1100960000
2025-09-01,2025-08-31,P1D,URRA1,Caribe,928330000,1282340000
2025-09-01,2025-08-31,P1D,SANLOREN,Antioquia,124780000,141640000
2025-09-01,2025-08-31,P1D,ESMERALD,Oriente,558110000,578820000
2025-09-01,2025-08-31,P1D,SOGAMOSO,Centro,2580990000,3145620000
2025-09-01,2025-08-31,P1D,CHUZA,Oriente,187690000,198010000
2025-09-01,2025-08-31,P1D,SISGA,Centro,85970000,85970000
2025-09-01,2025-08-31,P1D,RIOGRAN2,Antioquia,122970000,170610000
2025-09-01,2025-08-31,P1D,PENOL,Antioquia,962460000,1040300000
2025-09-01,2025-08-31,P1D,TOMINE,Centro,400660000,400660000
2025-09-01,2025-08-31,P1D,TRONERAS,Antioquia,11710000,20160000
2025-09-01,2025-08-31,P1D,MUNA,Centro,11980000,12060000
2025-09-01,2025-08-31,P1D,AGREGADO,Centro,10188840000,13906580000
2025-09-01,2025-08-31,P1D,ELQUIMBO,Centro,2253860000,2718680000
2025-09-01,2025-08-31,P1D,PORCE2,Antioquia,59060000,97850000
2025-09-01,2025-08-31,P1D,NEUSA,Centro,95960000,95960000
2025-09-01,2025-08-31,P1D,GUAVIO,Oriente,515170000,757930000
2025-09-01,2025-08-31,P1D,PLAYAS,Antioquia,46930000,66500000
2025-09-01,2025-08-31,P1D,MIRAFLOR,Antioquia,67400000,72720000
2025-05-05,2025-05-04,P1D,ALTOANCH,Valle,26130000,32450000
2025-05-05,2025-05-04,P1D,ITUANGO,Antioquia,125590000,1424590000
2025-05-05,2025-05-04,P1D,MIEL1,Caldas,373780000,420060000
2025-05-05,2025-05-04,P1D,PUNCHINA,Antioquia,39560000,53480000
2025-05-05,2025-05-04,P1D,URRA1,Caribe,1010600000,1364610000
2025-05-05,2025-05-04,P1D,SANLOREN,Antioquia,130840000,147700000
2025-05-05,2025-05-04,P1D,CALIMA1,Valle,263440000,367800000
2025-05-05,2025-05-04,P1D,SALVAJIN,Valle,509500000,600950000
2025-05-05,2025-05-04,P1D,SISGA,CENTRO,53121000,53121000
2025-05-05,2025-05-04,P1D,PENOL,Antioquia,751170000,829010000
2025-05-05,2025-05-04,P1D,MUNA,Centro,12050000,12130000
2025-05-05,2025-05-04,P1D,PORCE2,Antioquia,53600000,92390000
2025-05-05,2025-05-04,P1D,PRADO,Centro,469720000,800510000
2025-05-05,2025-05-04,P1D,PLAYAS,Antioquia,58300000,77870000
2025-05-05,2025-05-04,P1D,MIRAFLOR,Antioquia,4740000,10060000
2025-05-05,2025-05-04,P1D,PORCE3,Antioquia,93860000,123310000
2025-05-05,2025-05-04,P1D,BETANIA,Centro,722296000,1177796000
2025-05-05,2025-05-04,P1D,ESMERALD,Oriente,227027000,247737000
2025-05-05,2025-05-04,P1D,SOGAMOSO,Centro,1933120000,2497750000
2025-05-05,2025-05-04,P1D,CHUZA,Oriente,93514000,103834000
2025-05-05,2025-05-04,P1D,RIOGRAN2,Antioquia,120290000,167930000
2025-05-05,2025-05-04,P1D,TOMINE,CENTRO,280463000,280463000
2025-05-05,2025-05-04,P1D,TRONERAS,Antioquia,22550000,31000000
2025-05-05,2025-05-04,P1D,AGREGADO,Centro,428632000,428632100
2025-05-05,2025-05-04,P1D,ELQUIMBO,Centro,1821408000,2286228000
2025-05-05,2025-05-04,P1D,NEUSA,CENTRO,95048000,95048100
2025-05-05,2025-05-04,P1D,GUAVIO,Oriente,309089000,551849000
2025-08-31,2025-08-30,P1D,ITUANGO,Antioquia,67900000,1366900000
2025-08-31,2025-08-30,P1D,MIEL1,Caldas,331540000,379550000
2025-08-31,2025-08-30,P1D,PORCE3,Antioquia,109860000,139310000
2025-08-31,2025-08-30,P1D,PUNCHINA,Antioquia,15280000,29260000
2025-08-31,2025-08-30,P1D,BETANIA,Centro,671780000,1127280000
2025-08-31,2025-08-30,P1D,CALIMA1,Valle,373590000,477950000
2025-08-31,2025-08-30,P1D,SALVAJIN,Valle,455210000,546660000
2025-08-31,2025-08-30,P1D,ESMERALD,Oriente,557740000,578450000
2025-08-31,2025-08-30,P1D,SOGAMOSO,Centro,2591100000,3155730000
2025-08-31,2025-08-30,P1D,SISGA,Centro,86430000,86430000
2025-08-31,2025-08-30,P1D,RIOGRAN2,Antioquia,124440000,172080000
2025-08-31,2025-08-30,P1D,PENOL,Antioquia,964850000,1042690000
2025-08-31,2025-08-30,P1D,TRONERAS,Antioquia,8600000,17050000
2025-08-31,2025-08-30,P1D,MUNA,Centro,11980000,12060000
2025-08-31,2025-08-30,P1D,ELQUIMBO,Centro,2263510000,2728330000
2025-08-31,2025-08-30,P1D,NEUSA,Centro,96060000,96060000
2025-08-31,2025-08-30,P1D,GUAVIO,Oriente,510260000,753020000
2025-08-31,2025-08-30,P1D,PLAYAS,Antioquia,48630000,68200000
2025-08-31,2025-08-30,P1D,MIRAFLOR,Antioquia,67090000,72410000
2025-08-31,2025-08-30,P1D,ALTOANCH,Valle,1420000,7740000
2025-08-31,2025-08-30,P1D,URRA1,Caribe,927740000,1281750000
2025-08-31,2025-08-30,P1D,SANLOREN,Antioquia,125470000,142330000
2025-08-31,2025-08-30,P1D,CHUZA,Oriente,186920000,197240000
2025-08-31,2025-08-30,P1D,TOMINE,Centro,400070000,400070000
2025-08-31,2025-08-30,P1D,AGREGADO,Centro,11298060000,15545750000
2025-08-31,2025-08-30,P1D,PORCE2,Antioquia,49430000,88220000
2025-08-31,2025-08-30,P1D,PRADO,Centro,251160000,578980000
2025-06-12,2025-06-11,P1D,AGREGADO,Centro,477063000,477063100
2025-06-12,2025-06-11,P1D,ALTOANCH,Valle,17580000,23900000
2025-06-12,2025-06-11,P1D,ITUANGO,Antioquia,115540000,1414540000
2025-06-12,2025-06-11,P1D,MIEL1,Caldas,367250000,413530000
2025-06-12,2025-06-11,P1D,PORCE3,Antioquia,106770000,136220000
2025-06-12,2025-06-11,P1D,PUNCHINA,Antioquia,27180000,41160000
2025-06-12,2025-06-11,P1D,BETANIA,Centro,703609000,1156122000
2025-06-12,2025-06-11,P1D,URRA1,Caribe,1122130000,1476140000
2025-06-12,2025-06-11,P1D,SANLOREN,Antioquia,139760000,156620000
2025-06-12,2025-06-11,P1D,CALIMA1,Valle,327850000,432210000
2025-06-12,2025-06-11,P1D,SALVAJIN,Valle,603690000,695140000
2025-06-12,2025-06-11,P1D,ESMERALD,Oriente,452630000,473340000
2025-06-12,2025-06-11,P1D,SOGAMOSO,Centro,2592490000,3157120000
2025-06-12,2025-06-11,P1D,CHUZA,Oriente,155475000,165795000
2025-06-12,2025-06-11,P1D,SISGA,CENTRO,74868000,74868000
2025-06-12,2025-06-11,P1D,RIOGRAN2,Antioquia,148420000,196060000
2025-06-12,2025-06-11,P1D,PENOL,Antioquia,884650000,962490000
2025-06-12,2025-06-11,P1D,TOMINE,CENTRO,307877000,307877000
2025-06-12,2025-06-11,P1D,TRONERAS,Antioquia,19200000,27650000
2025-06-12,2025-06-11,P1D,MUNA,Centro,11630000,11710000
2025-06-12,2025-06-11,P1D,ELQUIMBO,Centro,2221863000,2672369000
2025-06-12,2025-06-11,P1D,NEUSA,CENTRO,94318000,94318100
2025-06-12,2025-06-11,P1D,GUAVIO,Oriente,504051000,746811000
2025-06-12,2025-06-11,P1D,PRADO,Centro,487310000,818100000
2025-06-12,2025-06-11,P1D,MIRAFLOR,Antioquia,17760000,23080000
