FechaHora,CodigoPlanta,precio,cantidad,Fecha,cluster,numerador,denominador,phi
2025-05-07 15:00:00,TYP4,893.39,46000.0,2025-05-07,4,5026995.023285824,10053.99004657165,1393.3899999999999
2025-05-07 14:00:00,TYP4,893.39,46000.0,2025-05-07,4,5026995.023285824,10053.99004657165,1393.3899999999999
2025-05-07 13:00:00,TYP4,893.39,46000.0,2025-05-07,4,5026995.023285824,10053.99004657165,1393.3899999999999
2025-05-07 12:00:00,TYP4,893.39,46000.0,2025-05-07,4,5026995.023285824,10053.99004657165,1393.3899999999999
2025-05-07 11:00:00,TYP4,893.39,46000.0,2025-05-07,4,5026995.023285824,10053.99004657165,1393.3899999999999
2025-05-07 10:00:00,TYP4,893.39,46000.0,2025-05-07,4,5026995.023285824,10053.99004657165,1393.3899999999999
2025-05-07 09:00:00,TYP4,893.39,46000.0,2025-05-07,4,5261302.595810715,10522.605191621433,1393.3899999999999
2025-05-07 08:00:00,TYP4,893.39,46000.0,2025-05-07,4,5261302.595810715,10522.605191621433,1393.3899999999999
2025-05-07 07:00:00,TYP4,893.39,46000.0,2025-05-07,4,5261302.595810715,10522.605191621433,1393.3899999999999
2025-05-07 06:00:00,TYP4,893.39,46000.0,2025-05-07,4,5261302.595810715,10522.605191621433,1393.3899999999999
2025-05-07 05:00:00,TYP4,893.39,46000.0,2025-05-07,4,4947508.087193222,9895.016174386446,1393.3899999999999
2025-05-07 04:00:00,TYP4,893.39,46000.0,2025-05-07,4,4947508.087193222,9895.016174386446,1393.3899999999999
2025-05-07 03:00:00,TYP4,893.39,46000.0,2025-05-07,4,4947508.087193222,9895.016174386446,1393.3899999999999
2025-05-07 02:00:00,TYP4,893.39,46000.0,2025-05-07,4,4947508.087193222,9895.016174386446,1393.3899999999999
2025-05-07 01:00:00,TYP4,893.39,46000.0,2025-05-07,4,4947508.087193222,9895.016174386446,1393.3899999999999
2025-05-07 00:00:00,TYP4,893.39,46000.0,2025-05-07,4,4947508.087193222,9895.016174386446,1393.3899999999999
2025-05-07 23:00:00,DVS1,102.64,150000.0,2025-05-07,4,4892921.491501064,9785.84298300213,602.6399999999999
2025-05-07 22:00:00,DVS1,102.64,150000.0,2025-05-07,4,4892921.491501064,9785.84298300213,602.6399999999999
2025-05-07 21:00:00,DVS1,102.64,150000.0,2025-05-07,4,4848211.507379756,9696.423014759514,602.64
2025-05-07 20:00:00,DVS1,102.64,150000.0,2025-05-07,4,4848211.507379756,9696.423014759514,602.64
2025-05-07 19:00:00,DVS1,102.64,150000.0,2025-05-07,4,4755690.571566937,9511.381143133875,602.64
2025-05-07 18:00:00,DVS1,102.64,150000.0,2025-05-07,4,4755690.571566937,9511.381143133875,602.64
2025-05-07 17:00:00,DVS1,102.64,150000.0,2025-05-07,4,5003832.0000574095,10007.664000114823,602.6399999999999
2025-05-07 16:00:00,DVS1,102.64,150000.0,2025-05-07,4,4827642.024568588,9655.284049137175,602.64
