CodigoVariable;Fecha;CodigoDuracion;UnidadMedida;CodigoPlanta;Configuracion;Valor
POF_Declarado;14/07/2025;PT1D;COP/kWh;GEC3;0;281.75
POF_Declarado;14/07/2025;PT1D;COP/kWh;CLL1;0;89
POF_Declarado;14/07/2025;PT1D;COP/kWh;TCDT;2;1120.45
POF_Declarado;14/07/2025;PT1D;COP/kWh;QUI1;0;98
POF_Declarado;14/07/2025;PT1D;COP/kWh;TCDT;1;1228.83
POF_Declarado;14/07/2025;PT1D;COP/kWh;CTG2;0;1732.36
POF_Declarado;14/07/2025;PT1D;COP/kWh;TGJ2;0;540.68
POF_Declarado;14/07/2025;PT1D;COP/kWh;PES1;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;TSJ2;0;345
POF_Declarado;14/07/2025;PT1D;COP/kWh;TSR1;2;1842.94
POF_Declarado;14/07/2025;PT1D;COP/kWh;3IZ6;0;87
POF_Declarado;14/07/2025;PT1D;COP/kWh;PPA3;0;269.98
POF_Declarado;14/07/2025;PT1D;COP/kWh;SLVJ;0;455
POF_Declarado;14/07/2025;PT1D;COP/kWh;TEC1;2;1486.46
POF_Declarado;14/07/2025;PT1D;COP/kWh;LTSJ;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;JAGS;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;SNFR;0;103.11
POF_Declarado;14/07/2025;PT1D;COP/kWh;TRM1;2;2202.67
POF_Declarado;14/07/2025;PT1D;COP/kWh;SOG1;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;TSR1;1;1842.94
POF_Declarado;14/07/2025;PT1D;COP/kWh;TVL1;1;1225.79
POF_Declarado;14/07/2025;PT1D;COP/kWh;TBST;7;744.26
POF_Declarado;14/07/2025;PT1D;COP/kWh;SMI1;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;TVL1;3;1200
POF_Declarado;14/07/2025;PT1D;COP/kWh;3HF5;0;94.02
POF_Declarado;14/07/2025;PT1D;COP/kWh;PLYS;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;3ENA;0;821.96
POF_Declarado;14/07/2025;PT1D;COP/kWh;DVS1;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;GVIO;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;TPUY;0;93.66
POF_Declarado;14/07/2025;PT1D;COP/kWh;TBST;3;1910.46
POF_Declarado;14/07/2025;PT1D;COP/kWh;TRM1;5;2595.98
POF_Declarado;14/07/2025;PT1D;COP/kWh;TBQ3;0;1146.22
POF_Declarado;14/07/2025;PT1D;COP/kWh;TBST;1;1709.07
POF_Declarado;14/07/2025;PT1D;COP/kWh;TBST;6;886.8
POF_Declarado;14/07/2025;PT1D;COP/kWh;ZPA2;0;377
POF_Declarado;14/07/2025;PT1D;COP/kWh;PPA2;0;259.72
POF_Declarado;14/07/2025;PT1D;COP/kWh;TSJ1;0;287
POF_Declarado;14/07/2025;PT1D;COP/kWh;TCDT;4;721.73
POF_Declarado;14/07/2025;PT1D;COP/kWh;TGJ1;0;561.64
POF_Declarado;14/07/2025;PT1D;COP/kWh;TEC1;1;1486.46
POF_Declarado;14/07/2025;PT1D;COP/kWh;TYP1;0;865.22
POF_Declarado;14/07/2025;PT1D;COP/kWh;TRM1;3;2596.18
POF_Declarado;14/07/2025;PT1D;COP/kWh;PPA1;0;281.59
POF_Declarado;14/07/2025;PT1D;COP/kWh;TBST;5;1767.41
POF_Declarado;14/07/2025;PT1D;COP/kWh;3IRX;0;87
POF_Declarado;14/07/2025;PT1D;COP/kWh;TVL1;2;1184.54
POF_Declarado;14/07/2025;PT1D;COP/kWh;MRL1;0;928.58
POF_Declarado;14/07/2025;PT1D;COP/kWh;GTRG;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;TYP3;0;94
POF_Declarado;14/07/2025;PT1D;COP/kWh;TRN1;0;942
POF_Declarado;14/07/2025;PT1D;COP/kWh;TYP2;0;94
POF_Declarado;14/07/2025;PT1D;COP/kWh;3IQA;0;85.13
POF_Declarado;14/07/2025;PT1D;COP/kWh;ZPA3;0;340
POF_Declarado;14/07/2025;PT1D;COP/kWh;GE32;0;287.84
POF_Declarado;14/07/2025;PT1D;COP/kWh;PRDO;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;TSR1;3;1002.01
POF_Declarado;14/07/2025;PT1D;COP/kWh;TFL4;4;1534.69
POF_Declarado;14/07/2025;PT1D;COP/kWh;ZPA5;0;330
POF_Declarado;14/07/2025;PT1D;COP/kWh;2QEK;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;TDR1;0;2264.76
POF_Declarado;14/07/2025;PT1D;COP/kWh;TSR1;4;968.24
POF_Declarado;14/07/2025;PT1D;COP/kWh;PRC2;0;96.47
POF_Declarado;14/07/2025;PT1D;COP/kWh;TBST;2;820.44
POF_Declarado;14/07/2025;PT1D;COP/kWh;TFL1;1;1120.05
POF_Declarado;14/07/2025;PT1D;COP/kWh;3DDT;0;94.02
POF_Declarado;12/09/2025;PT1D;COP/kWh;GVIO;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;GTPE;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;TRM1;2;2202.67
POF_Declarado;12/09/2025;PT1D;COP/kWh;GYPO;0;91.02
POF_Declarado;12/09/2025;PT1D;COP/kWh;SLVJ;0;299
POF_Declarado;12/09/2025;PT1D;COP/kWh;CHBG;0;100.48
POF_Declarado;12/09/2025;PT1D;COP/kWh;ZPA5;0;340
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;10;700.73
POF_Declarado;12/09/2025;PT1D;COP/kWh;PPA2;0;225.8
POF_Declarado;12/09/2025;PT1D;COP/kWh;PLYS;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;JAGS;0;440
POF_Declarado;12/09/2025;PT1D;COP/kWh;3INX;0;88
POF_Declarado;12/09/2025;PT1D;COP/kWh;MOY1;0;102.07
POF_Declarado;12/09/2025;PT1D;COP/kWh;GE32;0;276.93
POF_Declarado;12/09/2025;PT1D;COP/kWh;PRG1;0;896.83
POF_Declarado;12/09/2025;PT1D;COP/kWh;3IRX;0;86
POF_Declarado;12/09/2025;PT1D;COP/kWh;TCDT;1;1148.52
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBQ4;0;1168.62
POF_Declarado;12/09/2025;PT1D;COP/kWh;TYP3;0;93
POF_Declarado;12/09/2025;PT1D;COP/kWh;MRL1;0;1002.86
POF_Declarado;12/09/2025;PT1D;COP/kWh;TVL1;3;1400
POF_Declarado;12/09/2025;PT1D;COP/kWh;TFL1;1;1120.05
POF_Declarado;12/09/2025;PT1D;COP/kWh;TVL1;1;1225.79
POF_Declarado;12/09/2025;PT1D;COP/kWh;HMIN;0;89
POF_Declarado;12/09/2025;PT1D;COP/kWh;GEC3;0;244.52
POF_Declarado;12/09/2025;PT1D;COP/kWh;CTG2;0;1732.36
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;7;692.1
POF_Declarado;12/09/2025;PT1D;COP/kWh;TRM1;4;1958.64
POF_Declarado;12/09/2025;PT1D;COP/kWh;URA1;0;200
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;5;1629.9
POF_Declarado;12/09/2025;PT1D;COP/kWh;TYP1;0;898
POF_Declarado;12/09/2025;PT1D;COP/kWh;TFL4;3;1035.7
POF_Declarado;12/09/2025;PT1D;COP/kWh;ALBG;0;699
POF_Declarado;12/09/2025;PT1D;COP/kWh;TSR1;3;981.21
POF_Declarado;12/09/2025;PT1D;COP/kWh;CUC1;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;PGUG;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;PPA1;0;243.29
POF_Declarado;12/09/2025;PT1D;COP/kWh;TSJ1;0;218
POF_Declarado;12/09/2025;PT1D;COP/kWh;TFL4;4;1534.69
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBQ3;0;1058.89
POF_Declarado;12/09/2025;PT1D;COP/kWh;CHVR;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;PRC3;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;TYP4;0;238
POF_Declarado;12/09/2025;PT1D;COP/kWh;TSR1;2;1801.71
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;2;769.65
POF_Declarado;12/09/2025;PT1D;COP/kWh;CLMG;0;700
POF_Declarado;12/09/2025;PT1D;COP/kWh;PRDO;0;268
POF_Declarado;12/09/2025;PT1D;COP/kWh;TSR1;5;1151.45
POF_Declarado;12/09/2025;PT1D;COP/kWh;3IQA;0;84.72
POF_Declarado;12/09/2025;PT1D;COP/kWh;ZPA4;0;362
POF_Declarado;12/09/2025;PT1D;COP/kWh;SMI1;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;TGJ2;0;503.23
POF_Declarado;12/09/2025;PT1D;COP/kWh;CLL1;0;89
POF_Declarado;12/09/2025;PT1D;COP/kWh;3IZ6;0;87
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;8;1517.27
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;9;837.51
POF_Declarado;12/09/2025;PT1D;COP/kWh;GTRG;0;103.19
POF_Declarado;12/09/2025;PT1D;COP/kWh;EPFV;0;91.03
POF_Declarado;12/09/2025;PT1D;COP/kWh;3ENA;0;849.16
POF_Declarado;12/09/2025;PT1D;COP/kWh;TRM1;5;2595.98
POF_Declarado;12/09/2025;PT1D;COP/kWh;TYP2;0;93
POF_Declarado;12/09/2025;PT1D;COP/kWh;PPA4;0;227.2
POF_Declarado;12/09/2025;PT1D;COP/kWh;QUI1;0;100.5
POF_Declarado;12/09/2025;PT1D;COP/kWh;MATA;0;87
POF_Declarado;12/09/2025;PT1D;COP/kWh;LTSJ;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;6;825.55
POF_Declarado;12/09/2025;PT1D;COP/kWh;TFL4;2;999.72
POF_Declarado;12/09/2025;PT1D;COP/kWh;DVS1;0;100.6
POF_Declarado;12/09/2025;PT1D;COP/kWh;TEC1;1;1486.46
POF_Declarado;12/09/2025;PT1D;COP/kWh;ZPA2;0;374
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;1;1588.23
POF_Declarado;12/09/2025;PT1D;COP/kWh;TSR1;4;948.25
POF_Declarado;12/09/2025;PT1D;COP/kWh;TRM1;3;2596.18
POF_Declarado;12/09/2025;PT1D;COP/kWh;CTG3;0;1463.35
POF_Declarado;12/09/2025;PT1D;COP/kWh;2QEK;0;100.7
POF_Declarado;12/09/2025;PT1D;COP/kWh;TSJ2;0;192
POF_Declarado;12/09/2025;PT1D;COP/kWh;ZPA3;0;348
POF_Declarado;12/09/2025;PT1D;COP/kWh;TVL1;4;1500
POF_Declarado;12/09/2025;PT1D;COP/kWh;SOG1;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;TCDT;3;708.26
POF_Declarado;12/09/2025;PT1D;COP/kWh;TEC1;2;1486.46
POF_Declarado;12/09/2025;PT1D;COP/kWh;TCDT;4;676.55
POF_Declarado;12/09/2025;PT1D;COP/kWh;TPUY;0;93.74
POF_Declarado;12/09/2025;PT1D;COP/kWh;TGJ1;0;515.92
POF_Declarado;12/09/2025;PT1D;COP/kWh;ESMR;0;103.19
POF_Declarado;12/09/2025;PT1D;COP/kWh;TFL4;1;973.35
POF_Declarado;12/09/2025;PT1D;COP/kWh;PRC2;0;445
POF_Declarado;12/09/2025;PT1D;COP/kWh;TRN1;0;910
POF_Declarado;12/09/2025;PT1D;COP/kWh;HMLG;0;450
POF_Declarado;12/09/2025;PT1D;COP/kWh;TCDT;2;1046.42
POF_Declarado;12/09/2025;PT1D;COP/kWh;SNFR;0;103.19
POF_Declarado;12/09/2025;PT1D;COP/kWh;PPA3;0;234
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;3;1766
POF_Declarado;12/09/2025;PT1D;COP/kWh;TDR1;0;2214.75
POF_Declarado;12/09/2025;PT1D;COP/kWh;TVL1;2;1184.54
POF_Declarado;12/09/2025;PT1D;COP/kWh;3DDT;0;91.02
POF_Declarado;12/09/2025;PT1D;COP/kWh;TYP5;0;94.5
POF_Declarado;12/09/2025;PT1D;COP/kWh;PES1;0;96.06
POF_Declarado;12/09/2025;PT1D;COP/kWh;TSR1;1;1801.71
POF_Declarado;12/09/2025;PT1D;COP/kWh;TCBE;0;890
POF_Declarado;12/09/2025;PT1D;COP/kWh;TBST;4;785.33
POF_Declarado;12/09/2025;PT1D;COP/kWh;TRM1;1;1934.43
POF_Declarado;12/09/2025;PT1D;COP/kWh;3HF5;0;91.03
POF_Declarado;12/09/2025;PT1D;COP/kWh;CTG1;0;1734.44
POF_Declarado;12/09/2025;PT1D;COP/kWh;SNCR;0;220
POF_Declarado;2/07/2025;PT1D;COP/kWh;PRG1;0;886.66
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;5;1767.41
POF_Declarado;2/07/2025;PT1D;COP/kWh;PGUG;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;PPA4;0;292.12
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBQ3;0;1146.22
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;3;1910.46
POF_Declarado;2/07/2025;PT1D;COP/kWh;JAGS;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TSJ1;0;287
POF_Declarado;2/07/2025;PT1D;COP/kWh;GTRG;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TEC1;2;1486.46
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;2;820.44
POF_Declarado;2/07/2025;PT1D;COP/kWh;TCDT;4;721.73
POF_Declarado;2/07/2025;PT1D;COP/kWh;TRM1;3;2596.18
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;10;753.77
POF_Declarado;2/07/2025;PT1D;COP/kWh;DVS1;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TSR1;1;1842.94
POF_Declarado;2/07/2025;PT1D;COP/kWh;TFL4;2;916.74
POF_Declarado;2/07/2025;PT1D;COP/kWh;TSR1;5;1176.49
POF_Declarado;2/07/2025;PT1D;COP/kWh;PPA1;0;281.59
POF_Declarado;2/07/2025;PT1D;COP/kWh;TRM1;4;1958.64
POF_Declarado;2/07/2025;PT1D;COP/kWh;CHBG;0;103.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;PLYS;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;6;886.8
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBQ4;0;1265.66
POF_Declarado;2/07/2025;PT1D;COP/kWh;GTPE;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TSJ2;0;345
POF_Declarado;2/07/2025;PT1D;COP/kWh;TVL1;1;1225.79
POF_Declarado;2/07/2025;PT1D;COP/kWh;TCDT;1;1228.83
POF_Declarado;2/07/2025;PT1D;COP/kWh;3IQA;0;85.13
POF_Declarado;2/07/2025;PT1D;COP/kWh;3INX;0;88
POF_Declarado;2/07/2025;PT1D;COP/kWh;CTG3;0;1463.35
POF_Declarado;2/07/2025;PT1D;COP/kWh;TYP3;0;94
POF_Declarado;2/07/2025;PT1D;COP/kWh;SLVJ;0;455
POF_Declarado;2/07/2025;PT1D;COP/kWh;TRN1;0;942
POF_Declarado;2/07/2025;PT1D;COP/kWh;TYP5;0;94.5
POF_Declarado;2/07/2025;PT1D;COP/kWh;SMI1;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TSR1;2;1842.94
POF_Declarado;2/07/2025;PT1D;COP/kWh;ZPA5;0;330
POF_Declarado;2/07/2025;PT1D;COP/kWh;SNFR;0;103.11
POF_Declarado;2/07/2025;PT1D;COP/kWh;CTG1;0;1734.44
POF_Declarado;2/07/2025;PT1D;COP/kWh;3ENA;0;821.96
POF_Declarado;2/07/2025;PT1D;COP/kWh;TVL1;4;1300
POF_Declarado;2/07/2025;PT1D;COP/kWh;2QEK;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TVL1;2;1184.54
POF_Declarado;2/07/2025;PT1D;COP/kWh;TSR1;3;1002.01
POF_Declarado;2/07/2025;PT1D;COP/kWh;TYP1;0;865.22
POF_Declarado;2/07/2025;PT1D;COP/kWh;TCDT;2;1120.45
POF_Declarado;2/07/2025;PT1D;COP/kWh;ZPA2;0;377
POF_Declarado;2/07/2025;PT1D;COP/kWh;TDR1;0;2264.76
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;1;1709.07
POF_Declarado;2/07/2025;PT1D;COP/kWh;URA1;0;99
POF_Declarado;2/07/2025;PT1D;COP/kWh;CLL1;0;89
POF_Declarado;2/07/2025;PT1D;COP/kWh;CHVR;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;PPA3;0;269.98
POF_Declarado;2/07/2025;PT1D;COP/kWh;TRM1;1;1934.43
POF_Declarado;2/07/2025;PT1D;COP/kWh;MATA;0;87
POF_Declarado;2/07/2025;PT1D;COP/kWh;ZPA3;0;340
POF_Declarado;2/07/2025;PT1D;COP/kWh;ZPA4;0;362
POF_Declarado;2/07/2025;PT1D;COP/kWh;TCBE;0;890
POF_Declarado;2/07/2025;PT1D;COP/kWh;GE32;0;287.84
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;8;1647.41
POF_Declarado;2/07/2025;PT1D;COP/kWh;QUI1;0;98
POF_Declarado;2/07/2025;PT1D;COP/kWh;TYP4;0;865.2
POF_Declarado;2/07/2025;PT1D;COP/kWh;TFL4;1;973.35
POF_Declarado;2/07/2025;PT1D;COP/kWh;TFL4;4;1534.69
POF_Declarado;2/07/2025;PT1D;COP/kWh;CTG2;0;1732.36
POF_Declarado;2/07/2025;PT1D;COP/kWh;PRC3;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;3IZ6;0;87
POF_Declarado;2/07/2025;PT1D;COP/kWh;PPA2;0;259.72
POF_Declarado;2/07/2025;PT1D;COP/kWh;TFL1;1;1120.05
POF_Declarado;2/07/2025;PT1D;COP/kWh;LTSJ;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TEC1;1;1486.46
POF_Declarado;2/07/2025;PT1D;COP/kWh;3IRX;0;87
POF_Declarado;2/07/2025;PT1D;COP/kWh;TSR1;4;968.24
POF_Declarado;2/07/2025;PT1D;COP/kWh;CLMG;0;450
POF_Declarado;2/07/2025;PT1D;COP/kWh;HMLG;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;PRC2;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;3DDT;0;94.02
POF_Declarado;2/07/2025;PT1D;COP/kWh;TFL4;3;1017.28
POF_Declarado;2/07/2025;PT1D;COP/kWh;TGJ1;0;561.64
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;7;744.26
POF_Declarado;2/07/2025;PT1D;COP/kWh;3HF5;0;94.02
POF_Declarado;2/07/2025;PT1D;COP/kWh;GVIO;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TCDT;3;754.78
POF_Declarado;2/07/2025;PT1D;COP/kWh;TPUY;0;93.66
POF_Declarado;2/07/2025;PT1D;COP/kWh;SNCR;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;4;839.6
POF_Declarado;2/07/2025;PT1D;COP/kWh;MOY1;0;104.41
POF_Declarado;2/07/2025;PT1D;COP/kWh;GEC3;0;281.75
POF_Declarado;2/07/2025;PT1D;COP/kWh;TRM1;5;2595.98
POF_Declarado;2/07/2025;PT1D;COP/kWh;TYP2;0;94
POF_Declarado;2/07/2025;PT1D;COP/kWh;SOG1;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;ALBG;0;105
POF_Declarado;2/07/2025;PT1D;COP/kWh;HMIN;0;89
POF_Declarado;2/07/2025;PT1D;COP/kWh;TGJ2;0;540.68
POF_Declarado;2/07/2025;PT1D;COP/kWh;EPFV;0;94.02
POF_Declarado;2/07/2025;PT1D;COP/kWh;TBST;9;902.05
POF_Declarado;2/07/2025;PT1D;COP/kWh;TVL1;3;1200
POF_Declarado;2/07/2025;PT1D;COP/kWh;PES1;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;ESMR;0;103.11
POF_Declarado;2/07/2025;PT1D;COP/kWh;GYPO;0;94.02
POF_Declarado;2/07/2025;PT1D;COP/kWh;TRM1;2;2202.67
POF_Declarado;2/07/2025;PT1D;COP/kWh;MRL1;0;928.58
POF_Declarado;2/07/2025;PT1D;COP/kWh;PRDO;0;96.47
POF_Declarado;2/07/2025;PT1D;COP/kWh;CUC1;0;103.5
POF_Declarado;29/05/2025;PT1D;COP/kWh;CHVR;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;HMLG;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;3DDT;0;96.8
POF_Declarado;29/05/2025;PT1D;COP/kWh;PRC2;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;GYPO;0;96.8
POF_Declarado;29/05/2025;PT1D;COP/kWh;GTRG;0;105
POF_Declarado;29/05/2025;PT1D;COP/kWh;PPA1;0;282.9
POF_Declarado;29/05/2025;PT1D;COP/kWh;TFL4;3;937.94
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBST;5;1707.42
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSJ2;0;325
POF_Declarado;29/05/2025;PT1D;COP/kWh;TVL1;3;1200
POF_Declarado;29/05/2025;PT1D;COP/kWh;TCDT;2;1131.52
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBST;3;1847.21
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;11;1486.02
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBQ3;0;1211.9
POF_Declarado;29/05/2025;PT1D;COP/kWh;CLMG;0;660
POF_Declarado;29/05/2025;PT1D;COP/kWh;TYP3;0;94
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;9;902.06
POF_Declarado;29/05/2025;PT1D;COP/kWh;TGJ1;0;552.12
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;13;1799.88
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;8;933.11
POF_Declarado;29/05/2025;PT1D;COP/kWh;TRM1;2;2202.67
POF_Declarado;29/05/2025;PT1D;COP/kWh;TYP2;0;94
POF_Declarado;29/05/2025;PT1D;COP/kWh;ZPA5;0;337
POF_Declarado;29/05/2025;PT1D;COP/kWh;TYP5;0;94.5
POF_Declarado;29/05/2025;PT1D;COP/kWh;TVL1;1;1185.54
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBQ4;0;1205.28
POF_Declarado;29/05/2025;PT1D;COP/kWh;SMI1;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;3IQA;0;88.91
POF_Declarado;29/05/2025;PT1D;COP/kWh;SNFR;0;105
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;4;1282.83
POF_Declarado;29/05/2025;PT1D;COP/kWh;3INX;0;90
POF_Declarado;29/05/2025;PT1D;COP/kWh;PPA4;0;243.89
POF_Declarado;29/05/2025;PT1D;COP/kWh;PES1;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;GVIO;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;SLVJ;0;670
POF_Declarado;29/05/2025;PT1D;COP/kWh;TRM1;3;2596.18
POF_Declarado;29/05/2025;PT1D;COP/kWh;ZPA3;0;344
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;12;1451.68
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;2;1884.29
POF_Declarado;29/05/2025;PT1D;COP/kWh;TEC1;1;1414.93
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBST;1;1656.77
POF_Declarado;29/05/2025;PT1D;COP/kWh;PRC3;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;TYP4;0;928
POF_Declarado;29/05/2025;PT1D;COP/kWh;TRM1;5;2595.98
POF_Declarado;29/05/2025;PT1D;COP/kWh;PPA2;0;261.04
POF_Declarado;29/05/2025;PT1D;COP/kWh;TEC1;2;1414.93
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBST;8;1590.86
POF_Declarado;29/05/2025;PT1D;COP/kWh;CTG3;0;1463.35
POF_Declarado;29/05/2025;PT1D;COP/kWh;MOY1;0;109.19
POF_Declarado;29/05/2025;PT1D;COP/kWh;3IZ6;0;90
POF_Declarado;29/05/2025;PT1D;COP/kWh;PRDO;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;URA1;0;97
POF_Declarado;29/05/2025;PT1D;COP/kWh;TRM1;1;1934.43
POF_Declarado;29/05/2025;PT1D;COP/kWh;CUC1;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;TGJ2;0;532.33
POF_Declarado;29/05/2025;PT1D;COP/kWh;TDR1;0;2126.67
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBST;2;800.71
POF_Declarado;29/05/2025;PT1D;COP/kWh;GTPE;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBST;4;818.26
POF_Declarado;29/05/2025;PT1D;COP/kWh;SOG1;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;TYP1;0;94
POF_Declarado;29/05/2025;PT1D;COP/kWh;ESMR;0;105
POF_Declarado;29/05/2025;PT1D;COP/kWh;TFL4;1;1298.41
POF_Declarado;29/05/2025;PT1D;COP/kWh;CLL1;0;89
POF_Declarado;29/05/2025;PT1D;COP/kWh;GEC3;0;275.2
POF_Declarado;29/05/2025;PT1D;COP/kWh;SNCR;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBST;9;875.96
POF_Declarado;29/05/2025;PT1D;COP/kWh;MRL1;0;1040.05
POF_Declarado;29/05/2025;PT1D;COP/kWh;PRG1;0;707.16
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;1;1884.29
POF_Declarado;29/05/2025;PT1D;COP/kWh;TFL4;4;1534.69
POF_Declarado;29/05/2025;PT1D;COP/kWh;TVL1;4;1300
POF_Declarado;29/05/2025;PT1D;COP/kWh;TVL1;2;1184.54
POF_Declarado;29/05/2025;PT1D;COP/kWh;2QEK;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;QUI1;0;106
POF_Declarado;29/05/2025;PT1D;COP/kWh;HMIN;0;89
POF_Declarado;29/05/2025;PT1D;COP/kWh;ZPA2;0;371
POF_Declarado;29/05/2025;PT1D;COP/kWh;CHBG;0;102
POF_Declarado;29/05/2025;PT1D;COP/kWh;PPA3;0;271.29
POF_Declarado;29/05/2025;PT1D;COP/kWh;DVS1;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;TBST;7;723.93
POF_Declarado;29/05/2025;PT1D;COP/kWh;CTG1;0;1720.43
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSJ1;0;285.98
POF_Declarado;29/05/2025;PT1D;COP/kWh;GE32;0;292.1
POF_Declarado;29/05/2025;PT1D;COP/kWh;TCDT;1;1241.12
POF_Declarado;29/05/2025;PT1D;COP/kWh;TCDT;4;729.66
POF_Declarado;29/05/2025;PT1D;COP/kWh;TSR1;7;1706.36
POF_Declarado;29/05/2025;PT1D;COP/kWh;PGUG;0;100.25
POF_Declarado;29/05/2025;PT1D;COP/kWh;TFL1;1;871.45
POF_Declarado;29/05/2025;PT1D;COP/kWh;EPFV;0;96.8
POF_Declarado;29/05/2025;PT1D;COP/kWh;ALBG;0;100.25
