FechaHora,CodigoPlanta,precio,cantidad,cantidad_pos,Fecha,cluster,gamma_thumb_ot,gamma_thumb,EQpos,EdQb
2025-05-09 02:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-598.9045294115429
2025-05-09 03:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-598.9045294115429
2025-05-09 04:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-598.9045294115429
2025-05-09 05:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-598.0636349308672
2025-05-09 06:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-647.3099708275582
2025-05-09 07:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-643.1752832073416
2025-05-09 08:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-643.1752832073416
2025-05-09 09:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-643.0744448950663
2025-05-09 10:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-642.2497830517664
2025-05-09 11:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-642.2497830517664
2025-05-09 12:00:00,CLL1,91.39,55000.0,55000.0,2025-05-09,1,6.038973290322569,131.3021827344586,55000.0,-642.2497830517664
2025-05-09 13:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-642.2497830517664
2025-05-09 14:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-642.2497830517664
2025-05-09 15:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-642.2497830517664
2025-05-09 16:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-642.2497830517664
2025-05-09 17:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-527.1719264264118
2025-05-09 18:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-420.7686867884036
2025-05-09 19:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-420.7686867884036
2025-05-09 20:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-446.87796347889724
2025-05-09 21:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-480.685955842828
2025-05-09 22:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-594.0426076793387
2025-05-09 23:00:00,CLL1,91.39,60000.0,60000.0,2025-05-09,1,6.038973290322569,131.3021827344586,60000.0,-594.0426076793386
2025-05-12 00:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-602.3714337413654
2025-05-12 01:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-603.2519208454761
2025-05-12 02:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-603.2519208454761
2025-05-12 03:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-603.2519208454761
2025-05-12 04:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-603.2519208454761
2025-05-12 05:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-599.0704425378211
2025-05-12 06:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-604.889985119661
2025-05-12 07:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-604.0361030619904
2025-05-12 08:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-600.7862983070704
2025-05-12 09:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-600.6871954950776
2025-05-12 10:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-591.7306781683486
2025-05-12 11:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-591.7306781683486
2025-05-12 12:00:00,CLL1,91.39,55000.0,55000.0,2025-05-12,5,6.038973290322569,131.3021827344586,55000.0,-591.7306781683486
2025-05-12 13:00:00,CLL1,91.39,51330.0,51330.0,2025-05-12,5,6.038973290322569,131.3021827344586,51330.0,-591.7306781683486
2025-05-12 15:00:00,CLL1,91.39,30719.46,30719.46,2025-05-12,5,6.038973290322569,131.3021827344586,30719.46,-586.701981371215
2025-05-12 16:00:00,CLL1,91.39,38424.96,38424.96,2025-05-12,5,6.038973290322569,131.3021827344586,38424.96,-589.5551264328374
2025-05-12 17:00:00,CLL1,91.39,57208.59,57208.59,2025-05-12,5,6.038973290322569,131.3021827344586,57208.59,-589.5551264328374
2025-05-12 18:00:00,CLL1,91.39,60000.0,60000.0,2025-05-12,5,6.038973290322569,131.3021827344586,60000.0,-304.4833516209089
2025-05-12 19:00:00,CLL1,91.39,46000.0,46000.0,2025-05-12,5,6.038973290322569,131.3021827344586,46000.0,-304.4833516209089
2025-05-12 20:00:00,CLL1,91.39,46000.0,46000.0,2025-05-12,5,6.038973290322569,131.3021827344586,46000.0,-325.45429641850944
2025-05-12 21:00:00,CLL1,91.39,46000.0,46000.0,2025-05-12,5,6.038973290322569,131.3021827344586,46000.0,-470.5393175306784
2025-05-12 22:00:00,CLL1,91.39,46000.0,46000.0,2025-05-12,5,6.038973290322569,131.3021827344586,46000.0,-598.145281746701
2025-05-12 23:00:00,CLL1,91.39,46000.0,46000.0,2025-05-12,5,6.038973290322569,131.3021827344586,46000.0,-598.9696362492598
2025-05-13 00:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-563.5429366348864
2025-05-13 01:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-563.5429366348864
2025-05-13 02:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-563.5429366348864
2025-05-13 03:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-563.5429366348864
2025-05-13 04:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-563.5429366348864
2025-05-13 05:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-563.5429366348864
2025-05-13 06:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-573.0844220709698
2025-05-13 07:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-573.0844220709698
2025-05-13 08:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-569.0644450545711
2025-05-13 09:00:00,CLL1,91.39,66000.0,66000.0,2025-05-13,12,6.038973290322569,131.3021827344586,66000.0,-569.0644450545711
2025-05-13 10:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-559.4742326932724
2025-05-13 11:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-559.4742326932724
2025-05-13 12:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-559.4742326932724
2025-05-13 13:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-559.4742326932724
2025-05-13 14:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-455.68646890989874
2025-05-13 15:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-449.3011975786788
2025-05-13 16:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-449.3011975786788
2025-05-13 17:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-553.0925352061524
2025-05-13 18:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-169.1465496255075
2025-05-13 19:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-313.21726789012234
2025-05-13 20:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-313.21726789012234
2025-05-13 21:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-453.47256060554434
2025-05-13 22:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-562.4002057670434
2025-05-13 23:00:00,CLL1,91.39,62000.0,62000.0,2025-05-13,12,6.038973290322569,131.3021827344586,62000.0,-559.4742326932723
2025-05-14 00:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.4558506202883
2025-05-14 01:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.572113522259
2025-05-14 02:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.572113522259
2025-05-14 03:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.572113522259
2025-05-14 04:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.572113522259
2025-05-14 05:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.4558506202883
2025-05-14 06:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-566.7833218599709
2025-05-14 07:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-566.7833218599709
2025-05-14 08:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.9288675105603
2025-05-14 09:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.9288675105603
2025-05-14 10:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-566.7833218599709
2025-05-14 11:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-566.7833218599709
2025-05-14 12:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-566.7833218599709
2025-05-14 13:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-566.7833218599709
2025-05-14 14:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-564.0684576594682
2025-05-14 15:00:00,CLL1,91.39,53488.63,53488.63,2025-05-14,15,6.038973290322569,131.3021827344586,53488.63,-458.91526897224435
2025-05-14 16:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-564.0684576594682
2025-05-14 17:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-445.2463591109129
2025-05-14 18:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-313.01902453799556
2025-05-14 19:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-313.01902453799556
2025-05-14 20:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-392.06856282511245
2025-05-14 21:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-473.47873723472367
2025-05-14 22:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.4558506202883
2025-05-14 23:00:00,CLL1,91.39,62000.0,62000.0,2025-05-14,15,6.038973290322569,131.3021827344586,62000.0,-574.4558506202883
2025-05-15 00:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-526.7821227548552
2025-05-15 01:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-526.7821227548552
2025-05-15 02:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-527.035410007149
2025-05-15 03:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-527.035410007149
2025-05-15 04:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-526.7821227548552
2025-05-15 05:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-526.7821227548552
2025-05-15 06:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-552.3227697964732
2025-05-15 07:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-548.2735072281533
2025-05-15 08:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-537.9488236251633
2025-05-15 09:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-537.9488236251633
2025-05-15 10:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-542.83013654222
2025-05-15 11:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-542.83013654222
2025-05-15 12:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-542.83013654222
2025-05-15 13:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-451.36314204293245
2025-05-15 14:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-297.24695651639365
2025-05-15 15:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-297.24695651639365
2025-05-15 16:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-134.26733677176827
2025-05-15 17:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-406.83207587846215
2025-05-15 18:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-133.84691361466122
2025-05-15 19:00:00,CLL1,91.39,60000.0,60000.0,2025-05-15,9,6.038973290322569,131.3021827344586,60000.0,-133.84691361466122
2025-05-15 20:00:00,CLL1,91.39,50000.0,50000.0,2025-05-15,9,6.038973290322569,131.3021827344586,50000.0,-138.8060470935785
2025-05-15 21:00:00,CLL1,91.39,50000.0,50000.0,2025-05-15,9,6.038973290322569,131.3021827344586,50000.0,-289.8364035875322
2025-05-15 22:00:00,CLL1,91.39,50000.0,50000.0,2025-05-15,9,6.038973290322569,131.3021827344586,50000.0,-401.26345074239305
2025-05-15 23:00:00,CLL1,91.39,50000.0,50000.0,2025-05-15,9,6.038973290322569,131.3021827344586,50000.0,-421.5020336270346
2025-05-01 00:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1865.4312836716726
2025-05-01 01:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1865.4312836716726
2025-05-01 02:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1865.4312836716726
2025-05-01 03:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1865.4312836716726
2025-05-01 04:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1865.4312836716726
2025-05-01 05:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1865.4312836716726
2025-05-01 06:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1829.778517924705
2025-05-01 07:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1879.371842549883
2025-05-01 08:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1879.371842549883
2025-05-01 09:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1879.371842549883
2025-05-01 10:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1897.7810736480083
2025-05-01 11:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1897.7810736480083
2025-05-01 12:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1897.7810736480083
2025-05-01 13:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1812.357549090922
2025-05-01 14:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1812.357549090922
2025-05-01 15:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1812.357549090922
2025-05-01 16:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1812.357549090922
2025-05-01 17:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1828.200360640397
2025-05-01 18:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1804.6625352161627
2025-05-01 19:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1089.886771624681
2025-05-01 20:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1089.886771624681
2025-05-01 21:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1798.1355625152326
2025-05-01 22:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1837.8848810851246
2025-05-01 23:00:00,CLMG,662.39,132000.0,132000.0,2025-05-01,8,1.913230669473912,17.15041817882377,132000.0,-1852.2451932575
2025-05-02 00:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1906.2231942998744
2025-05-02 01:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1906.2231942998744
2025-05-02 02:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1906.2231942998744
2025-05-02 03:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1906.2231942998744
2025-05-02 04:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1906.2231942998744
2025-05-02 05:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1910.538469018503
2025-05-02 06:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1935.3086787128302
2025-05-02 07:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1891.607163165913
2025-05-02 08:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1876.2801179371224
2025-05-02 09:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1824.4032370673526
2025-05-02 10:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1861.68001529311
2025-05-02 11:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1861.68001529311
2025-05-02 12:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1861.68001529311
2025-05-02 13:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1861.68001529311
2025-05-02 14:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1775.263943955014
2025-05-02 15:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1861.68001529311
2025-05-02 16:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1861.68001529311
2025-05-02 17:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1779.5194342322714
2025-05-02 18:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1235.0474442909294
2025-05-02 19:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1097.9900691776666
2025-05-02 20:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1099.07450127015
2025-05-02 21:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1841.173917932221
2025-05-02 22:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1853.950402062832
2025-05-02 23:00:00,CLMG,612.39,132000.0,132000.0,2025-05-02,1,1.913230669473912,17.15041817882377,132000.0,-1879.3245267879686
2025-05-05 00:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1841.4489955914999
2025-05-05 01:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1841.4489955914996
2025-05-05 02:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1841.4489955914996
2025-05-05 03:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1841.4489955914996
2025-05-05 04:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1841.4489955914996
2025-05-05 05:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1841.9059517863109
2025-05-05 06:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1844.569184106704
2025-05-05 07:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1844.569184106704
2025-05-05 08:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1828.7829607893414
2025-05-05 09:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1774.8914018135154
2025-05-05 10:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1772.4708713375283
2025-05-05 11:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1772.4708713375283
2025-05-05 12:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1766.271318439577
2025-05-05 13:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1766.271318439577
2025-05-05 14:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1766.271318439577
2025-05-05 15:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1766.271318439577
2025-05-05 16:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1766.271318439577
2025-05-05 17:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1766.271318439577
2025-05-05 18:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1092.8998762324372
2025-05-05 19:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1092.8998762324372
2025-05-05 20:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1033.095595757036
2025-05-05 21:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1228.8247479314468
2025-05-05 22:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1769.1819802040632
2025-05-05 23:00:00,CLMG,612.39,132000.0,132000.0,2025-05-05,4,1.913230669473912,17.15041817882377,132000.0,-1776.530533891495
2025-05-06 00:00:00,CLMG,612.39,132000.0,132000.0,2025-05-06,11,1.913230669473912,17.15041817882377,132000.0,-1838.4425915934933
2025-05-06 01:00:00,CLMG,612.39,132000.0,132000.0,2025-05-06,11,1.913230669473912,17.15041817882377,132000.0,-1853.23185157275
2025-05-06 02:00:00,CLMG,612.39,132000.0,132000.0,2025-05-06,11,1.913230669473912,17.15041817882377,132000.0,-1853.23185157275
2025-05-06 03:00:00,CLMG,612.39,132000.0,132000.0,2025-05-06,11,1.913230669473912,17.15041817882377,132000.0,-1853.23185157275
2025-05-06 04:00:00,CLMG,612.39,132000.0,132000.0,2025-05-06,11,1.913230669473912,17.15041817882377,132000.0,-1853.23185157275
2025-05-06 05:00:00,CLMG,612.39,132000.0,132000.0,2025-05-06,11,1.913230669473912,17.15041817882377,132000.0,-1838.4425915934933
