Fecha,CodigoPlanta,numerador,denominador,precio_d,phi,YearMonth
2025-06-01,CLL1,3501262.5516831335,7002525.103366267,92.19,92.69,2025-06
2025-06-01,CLMG,6453290.934355138,12906581.868710276,453.19,453.69,2025-06
2025-06-01,CTG1,4348091.302593362,8696182.605186723,1649.37,1649.87,2025-06
2025-06-01,CTG2,3410529.0758315204,6821058.151663041,1738.45,1738.95,2025-06
2025-06-01,DVS1,3701386.4775644927,7402772.955128985,101.19,101.69,2025-06
2025-06-01,EPFV,2323612.241303226,4647224.482606452,97.74,98.24,2025-06
2025-06-01,ESMR,3701386.4775644927,7402772.955128985,107.79,108.29,2025-06
2025-06-01,GEC3,3701386.4775644927,7402772.955128985,273.69,274.19,2025-06
2025-06-01,GTPE,6414539.446344819,12829078.892689638,101.19,101.69,2025-06
2025-06-01,GTRG,2692860.3927096706,5385720.785419341,101.19,101.69,2025-06
2025-06-01,GVIO,2790462.353936457,5580924.707872914,106.69,107.19,2025-06
2025-06-01,HMIN,3549176.5773803922,7098353.1547607845,92.19,92.69,2025-06
2025-06-01,HMLG,3055928.8148503127,6111857.629700625,101.19,101.69,2025-06
2025-06-01,JAGS,3282201.4410733334,6564402.882146667,101.19,101.69,2025-06
2025-06-01,LTSJ,3612023.406754572,7224046.813509144,103.19,103.69,2025-06
2025-06-01,MATA,1373455.2316784465,2746910.463356893,91.19,91.69,2025-06
2025-06-01,MOY1,4614456.58144678,9228913.16289356,110.17,110.67,2025-06
2025-06-01,MRL1,4348091.302593362,8696182.605186723,951.06,951.56,2025-06
2025-06-01,PES1,6570515.197470161,13141030.394940322,101.19,101.69,2025-06
2025-06-01,PGUG,2037000.1415029354,4074000.283005871,101.19,101.69,2025-06
2025-06-01,PLYS,3296355.768110502,6592711.536221004,101.19,101.69,2025-06
2025-06-01,PPA1,6453290.934355138,12906581.868710276,285.96,286.46,2025-06
2025-06-01,PPA2,3310895.976282683,6621791.952565366,264.09,264.59,2025-06
2025-06-01,PPA3,3310841.373550573,6621682.747101146,274.35,274.85,2025-06
2025-06-01,PPA4,3548035.3434591345,7096070.686918269,295.3,295.8,2025-06
2025-06-01,PRC3,2412005.38114296,4824010.76228592,123.19,123.69,2025-06
2025-06-01,PRDO,3310841.373550571,6621682.747101142,107.59,108.09,2025-06
2025-06-01,QUI1,2433089.0691414126,4866178.138282825,101.19,101.69,2025-06
2025-06-01,SLVJ,3549176.5773803922,7098353.1547607845,438.19,438.69,2025-06
2025-06-01,SMI1,4348091.302593362,8696182.605186723,101.19,101.69,2025-06
2025-06-01,SNCR,5659939.502126191,11319879.004252382,101.19,101.69,2025-06
2025-06-01,SNFR,1429809.1329587349,2859618.2659174697,107.79,108.29,2025-06
2025-06-01,SOG1,5908035.581969937,11816071.163939875,101.19,101.69,2025-06
2025-06-01,TBQ3,3137634.787014308,6275269.574028616,1163.52,1164.02,2025-06
2025-06-01,TBQ4,4348091.302593362,8696182.605186723,1156.26,1156.76,2025-06
2025-06-01,TBST,3757265.698186749,7514531.396373498,792.04,792.54,2025-06
2025-06-01,TCDT,3025608.8477114714,6051217.695422943,667.45,667.95,2025-06
2025-06-01,TDR1,4263097.3600151,8526194.7200302,2069.52,2070.02,2025-06
2025-06-01,TEC1,5132589.651304022,10265179.302608045,1489.64,1490.14,2025-06
2025-06-01,TFL4,6453290.934355138,12906581.868710276,775.65,776.15,2025-06
2025-06-01,TGJ1,3487108.2246459653,6974216.4492919305,556.41,556.91,2025-06
2025-06-01,TGJ2,2989020.663647694,5978041.327295388,536.47,536.97,2025-06
2025-06-01,TPUY,2350920.6100617456,4701841.220123491,98.37,98.87,2025-06
2025-06-01,TRM1,3757265.698186749,7514531.396373498,1961.82,1962.32,2025-06
2025-06-01,TRN1,4348091.302593362,8696182.605186723,945.19,945.69,2025-06
2025-06-01,TSJ1,3757265.698186749,7514531.396373498,290.19,290.69,2025-06
2025-06-01,TSJ2,3487108.2246450284,6974216.449290057,348.19,348.69,2025-06
2025-06-01,TSR1,3898650.0150120496,7797300.030024099,890.74,891.24,2025-06
2025-06-01,TVL1,3701386.4775644927,7402772.955128985,1187.72,1188.22,2025-06
2025-06-01,TYP1,4348091.302593362,8696182.605186723,97.19,97.69,2025-06
2025-06-01,TYP2,4263097.3600151,8526194.7200302,97.19,97.69,2025-06
2025-06-01,TYP3,3701386.4775644927,7402772.955128985,97.19,97.69,2025-06
2025-06-01,TYP4,6453290.934355138,12906581.868710276,894.19,894.69,2025-06
2025-06-01,URA1,3262549.9691229165,6525099.938245833,102.19,102.69,2025-06
2025-06-01,ZPA3,6453290.934355138,12906581.868710276,347.19,347.69,2025-06
2025-06-01,ZPA4,6453290.934355138,12906581.868710276,360.19,360.69,2025-06
2025-06-01,ZPA5,6453290.934355138,12906581.868710276,340.19,340.69,2025-06
2025-06-02,2QEK,4283849.032292098,8567698.064584196,101.19,101.69,2025-06
2025-06-02,3DDT,2277586.340598227,4555172.681196454,97.73,98.23,2025-06
2025-06-02,3ENA,4217617.788403946,8435235.576807892,819.04,819.54,2025-06
2025-06-02,3HF5,2496108.0521893078,4992216.1043786155,97.74,98.24,2025-06
2025-06-02,3INX,1571866.711489215,3143733.42297843,91.19,91.69,2025-06
2025-06-02,3IQA,1306941.7359366075,2613883.471873215,89.85,90.35,2025-06
2025-06-02,3IRX,1685569.376120181,3371138.752240362,92.19,92.69,2025-06
2025-06-02,3IZ6,1306941.7359366075,2613883.471873215,91.19,91.69,2025-06
2025-06-02,ALBG,3283620.542585266,6567241.085170532,106.14,106.64,2025-06
2025-06-02,CHBG,6333679.059987564,12667358.119975127,101.19,101.69,2025-06
2025-06-02,CHVR,3042333.8303420283,6084667.660684057,101.19,101.69,2025-06
2025-06-02,CLL1,3604607.8136728946,7209215.627345789,92.19,92.69,2025-06
2025-06-02,CLMG,6839074.869022141,13678149.738044282,453.19,453.69,2025-06
2025-06-02,CTG1,4233900.625617948,8467801.251235897,1649.37,1649.87,2025-06
2025-06-02,CTG2,3341175.725069569,6682351.450139138,1738.45,1738.95,2025-06
2025-06-02,DVS1,4217617.788403946,8435235.576807892,101.19,101.69,2025-06
2025-06-02,EPFV,2758897.9566117567,5517795.913223513,97.74,98.24,2025-06
2025-06-02,ESMR,4283849.032292098,8567698.064584196,107.79,108.29,2025-06
2025-06-02,GEC3,4217617.788403946,8435235.576807892,273.69,274.19,2025-06
2025-06-02,GTPE,5528122.990224715,11056245.98044943,101.19,101.69,2025-06
2025-06-02,GTRG,3172788.1329467604,6345576.265893521,101.19,101.69,2025-06
2025-06-02,GVIO,2641322.942881611,5282645.885763222,106.69,107.19,2025-06
2025-06-02,GYPO,153193.83567415015,306387.6713483003,97.74,98.24,2025-06
2025-06-02,HMIN,3718753.0832583066,7437506.166516613,92.19,92.69,2025-06
2025-06-02,HMLG,3049952.3289270876,6099904.657854175,106.49,106.99,2025-06
2025-06-02,JAGS,3450389.3352542217,6900778.670508443,110.19,110.69,2025-06
2025-06-02,LTSJ,4148201.831614097,8296403.663228194,103.19,103.69,2025-06
2025-06-02,MATA,1299128.1756827198,2598256.3513654396,91.19,91.69,2025-06
2025-06-02,MOY1,4473105.788290385,8946211.57658077,110.16,110.66,2025-06
2025-06-02,MRL1,4233900.625617948,8467801.251235897,951.06,951.56,2025-06
2025-06-02,PES1,5724660.480833108,11449320.961666215,101.19,101.69,2025-06
2025-06-02,PGUG,2382484.156328685,4764968.31265737,101.19,101.69,2025-06
2025-06-02,PLYS,3363559.3665855066,6727118.733171013,105.19,105.69,2025-06
2025-06-02,PPA1,6839074.869022141,13678149.738044282,285.96,286.46,2025-06
2025-06-02,PPA2,3283668.3199758623,6567336.639951725,264.09,264.59,2025-06
2025-06-02,PPA3,3283620.542585266,6567241.085170532,274.35,274.85,2025-06
2025-06-02,PPA4,3399391.723066291,6798783.446132582,295.3,295.8,2025-06
2025-06-02,PRC3,2757489.3959687096,5514978.791937419,123.19,123.69,2025-06
2025-06-02,PRDO,3471123.162405276,6942246.324810552,107.59,108.09,2025-06
2025-06-02,PRG2,408516.8951310671,817033.7902621342,889.85,890.35,2025-06
2025-06-02,QUI1,2925854.3807934453,5851708.761586891,101.19,101.69,2025-06
2025-06-02,SLVJ,3718753.0832583066,7437506.166516613,458.19,458.69,2025-06
2025-06-02,SMI1,4233900.625617948,8467801.251235897,101.19,101.69,2025-06
2025-06-02,SNCR,5148894.440931955,10297788.88186391,101.19,101.69,2025-06
2025-06-02,SNFR,1429809.1329587349,2859618.2659174697,107.79,108.29,2025-06
2025-06-02,SOG1,5487556.739648056,10975113.479296112,101.19,101.69,2025-06
2025-06-02,TBQ3,3341964.3447099524,6683928.689419905,1173.93,1174.43,2025-06
2025-06-02,TBQ4,4233900.625617948,8467801.251235897,1166.71,1167.21,2025-06
2025-06-02,TBST,4339728.252914355,8679456.50582871,797.25,797.75,2025-06
2025-06-02,TCDT,3019632.361788246,6039264.723576492,672.04,672.54,2025-06
2025-06-02,TDR1,4283849.032292098,8567698.064584196,2069.52,2070.02,2025-06
2025-06-02,TEC1,4285298.077297231,8570596.154594462,1489.64,1490.14,2025-06
2025-06-02,TFL4,6839074.869022141,13678149.738044282,775.65,776.15,2025-06
2025-06-02,TGJ1,3691437.7823416097,7382875.564683219,556.41,556.91,2025-06
2025-06-02,TGJ2,3006992.2776315487,6013984.555263097,536.47,536.97,2025-06
2025-06-02,TPUY,2277586.340598227,4555172.681196454,98.37,98.87,2025-06
2025-06-02,TRM1,4339728.252914355,8679456.50582871,1961.82,1962.32,2025-06
2025-06-02,TRN1,4233900.625617948,8467801.251235897,945.19,945.69,2025-06
2025-06-02,TSJ1,4339728.252914355,8679456.50582871,290.19,290.69,2025-06
2025-06-02,TSJ2,3728925.1912415316,7457850.382483063,348.19,348.69,2025-06
2025-06-02,TSR1,4068226.520889964,8136453.041779928,890.74,891.24,2025-06
2025-06-02,TVL1,4217617.788403946,8435235.576807892,1187.72,1188.22,2025-06
2025-06-02,TYP1,4233900.625617948,8467801.251235897,97.19,97.69,2025-06
2025-06-02,TYP2,4283849.032292098,8567698.064584196,97.19,97.69,2025-06
2025-06-02,TYP3,4217617.788403946,8435235.576807892,97.19,97.69,2025-06
2025-06-02,TYP4,6839074.869022141,13678149.738044282,894.19,894.69,2025-06
2025-06-02,URA1,3798728.393982442,7597456.787964884,102.19,102.69,2025-06
2025-06-02,ZPA3,6839074.869022141,13678149.738044282,344.94,345.44,2025-06
2025-06-02,ZPA4,6839074.869022141,13678149.738044282,357.94,358.44,2025-06
2025-06-02,ZPA5,6839074.869022141,13678149.738044282,371.94,372.44,2025-06
2025-06-03,2QEK,10591498.172381861,21182996.344763722,101.19,101.69,2025-06
2025-06-03,3DDT,6017025.90634646,12034051.81269292,97.73,98.23,2025-06
2025-06-03,3ENA,19761573.818401814,39523147.63680363,819.04,819.54,2025-06
2025-06-03,3HF5,13234912.345499985,26469824.69099997,97.74,98.24,2025-06
2025-06-03,3INX,10447276.476637607,20894552.953275215,91.19,91.69,2025-06
2025-06-03,3IQA,7315081.7312515015,14630163.462503003,89.85,90.35,2025-06
2025-06-03,3IRX,11623408.253434097,23246816.506868195,92.19,92.69,2025-06
2025-06-03,3IZ6,9066039.39993339,18132078.79986678,91.19,91.69,2025-06
2025-06-03,ALBG,11205420.524691798,22410841.049383596,101.19,101.69,2025-06
2025-06-03,CHBG,11969987.85020578,23939975.70041156,106.69,107.19,2025-06
2025-06-03,CHVR,10694778.946551567,21389557.893103134,101.19,101.69,2025-06
2025-06-03,CLL1,11060981.243463248,22121962.486926496,92.19,92.69,2025-06
2025-06-03,CLMG,10594329.76245324,21188659.52490648,453.19,453.69,2025-06
2025-06-03,CTG1,18199286.22461276,36398572.44922552,1649.37,1649.87,2025-06
2025-06-03,CTG2,14377201.377501594,28754402.755003188,1738.45,1738.95,2025-06
2025-06-03,CUC1,4082444.7142748428,8164889.4285496855,107.09,107.59,2025-06
2025-06-03,DVS1,10627130.640742555,21254261.28148511,101.19,101.69,2025-06
2025-06-03,EPFV,4708598.105359215,9417196.21071843,97.74,98.24,2025-06
2025-06-03,ESMR,10594084.091715064,21188168.183430128,107.79,108.29,2025-06
2025-06-03,GEC3,13966018.891349856,27932037.78269971,271.44,271.94,2025-06
2025-06-03,GTPE,9730324.628659923,19460649.257319845,101.19,101.69,2025-06
2025-06-03,GTRG,10281523.044981077,20563046.089962155,101.19,101.69,2025-06
2025-06-03,GVIO,9349317.172068112,18698634.344136223,101.19,101.69,2025-06
2025-06-03,GYPO,11291465.061316492,22582930.122632984,97.74,98.24,2025-06
2025-06-03,HMIN,9673092.345892038,19346184.691784076,92.19,92.69,2025-06
2025-06-03,HMLG,10650640.912616428,21301281.825232856,106.49,106.99,2025-06
2025-06-03,JAGS,12342710.140402397,24685420.280804794,101.19,101.69,2025-06
2025-06-03,LTSJ,15056255.662503805,30112511.32500761,103.19,103.69,2025-06
2025-06-03,MATA,11623408.253434097,23246816.506868195,91.19,91.69,2025-06
2025-06-03,MOY1,18557984.773980536,37115969.54796107,109.08,109.58,2025-06
2025-06-03,MRL1,18199286.22526144,36398572.45052288,951.06,951.56,2025-06
2025-06-03,PES1,9001440.66893293,18002881.33786586,101.19,101.69,2025-06
2025-06-03,PGUG,11880293.219882272,23760586.439764544,101.19,101.69,2025-06
2025-06-03,PLYS,9522640.41309983,19045280.82619966,105.19,105.69,2025-06
2025-06-03,PPA1,10594329.76245324,21188659.52490648,285.96,286.46,2025-06
2025-06-03,PPA2,11140731.956125708,22281463.912251417,264.09,264.59,2025-06
2025-06-03,PPA3,11152381.877001226,22304763.754002452,274.35,274.85,2025-06
2025-06-03,PPA4,19257768.58639515,38515537.1727903,295.3,295.8,2025-06
2025-06-03,PRC3,10475768.303991346,20951536.60798269,101.19,101.69,2025-06
2025-06-03,PRDO,11140731.956125706,22281463.912251413,107.59,108.09,2025-06
2025-06-03,PRG2,4478431.641103219,8956863.282206438,889.85,890.35,2025-06
2025-06-03,QUI1,17014683.253272764,34029366.50654553,106.79,107.29,2025-06
2025-06-03,SLVJ,12527640.909895597,25055281.819791194,458.19,458.69,2025-06
2025-06-03,SMI1,18118101.11695716,36236202.23391432,101.19,101.69,2025-06
2025-06-03,SNCR,6037828.526817342,12075657.053634685,101.19,101.69,2025-06
2025-06-03,SNFR,3073589.3550266367,6147178.7100532735,107.79,108.29,2025-06
2025-06-03,SOG1,11186161.079993496,22372322.15998699,101.19,101.69,2025-06
2025-06-03,TBQ3,20016474.581939824,40032949.16387965,1174.21,1174.71,2025-06
2025-06-03,TBQ4,18199286.22461276,36398572.44922552,1167.01,1167.51,2025-06
2025-06-03,TBST,16382017.1687339,32764034.3374678,703.81,704.31,2025-06
2025-06-03,TCDT,14377201.377501594,28754402.755003188,669.22,669.72,2025-06
2025-06-03,TDR1,10594329.76245324,21188659.52490648,2069.52,2070.02,2025-06
2025-06-03,TEC1,38543609.94748264,77087219.89496528,1489.64,1490.14,2025-06
2025-06-03,TFL4,10594329.76245324,21188659.52490648,775.65,776.15,2025-06
2025-06-03,TGJ1,18376749.778716955,36753499.55743391,554.16,554.66,2025-06
2025-06-03,TGJ2,13808355.428052394,27616710.856104787,534.22,534.72,2025-06
2025-06-03,TPUY,10614053.312234713,21228106.624469426,98.37,98.87,2025-06
2025-06-03,TRM1,16382017.1687339,32764034.3374678,1961.82,1962.32,2025-06
2025-06-03,TRN1,18199286.22461276,36398572.44922552,945.19,945.69,2025-06
2025-06-03,TSJ1,16382017.1687339,32764034.3374678,290.19,290.69,2025-06
2025-06-03,TSJ2,18376749.77871696,36753499.55743392,348.19,348.69,2025-06
2025-06-03,TSR1,12527640.909895597,25055281.819791194,890.74,891.24,2025-06
2025-06-03,TVL1,16382017.1687339,32764034.3374678,1187.72,1188.22,2025-06
2025-06-03,TYP1,18199286.22461276,36398572.44922552,97.19,97.69,2025-06
2025-06-03,TYP2,10649181.398803078,21298362.797606155,97.19,97.69,2025-06
2025-06-03,TYP3,16382017.168522593,32764034.337045185,97.19,97.69,2025-06
2025-06-03,TYP4,11916740.090794709,23833480.181589417,894.19,894.69,2025-06
2025-06-03,URA1,10239616.362302437,20479232.724604875,102.19,102.69,2025-06
2025-06-03,ZPA3,10649181.398973932,21298362.797947865,344.94,345.44,2025-06
2025-06-03,ZPA4,11916740.090794709,23833480.181589417,357.94,358.44,2025-06
2025-06-03,ZPA5,7958739.77108565,15917479.5421713,371.94,372.44,2025-06
2025-06-04,2QEK,10997828.105406526,21995656.210813053,101.19,101.69,2025-06
2025-06-04,3DDT,16005445.364961524,32010890.729923047,97.73,98.23,2025-06
2025-06-04,3ENA,8770411.37461091,17540822.74922182,819.04,819.54,2025-06
2025-06-04,3HF5,8451540.295008637,16903080.590017274,97.74,98.24,2025-06
2025-06-04,3INX,3360873.873292674,6721747.746585348,91.19,91.69,2025-06
2025-06-04,3IQA,7706994.531219203,15413989.062438406,89.85,90.35,2025-06
2025-06-04,3IRX,3321217.9597456893,6642435.919491379,92.19,92.69,2025-06
2025-06-04,3IZ6,8874299.643673794,17748599.28734759,91.19,91.69,2025-06
2025-06-04,ALBG,8227351.290198391,16454702.580396783,101.19,101.69,2025-06
2025-06-04,CHBG,13033552.629839603,26067105.259679206,101.19,101.69,2025-06
2025-06-04,CHVR,10568179.186726402,21136358.373452805,101.19,101.69,2025-06
2025-06-04,CLL1,32639001.616516925,65278003.23303385,92.19,92.69,2025-06
2025-06-04,CLMG,11000787.72231685,22001575.4446337,453.19,453.69,2025-06
2025-06-04,CTG1,12937627.017495107,25875254.034990214,1649.37,1649.87,2025-06
2025-06-04,CTG2,7346017.2243393995,14692034.448678799,1738.45,1738.95,2025-06
2025-06-04,CUC1,12855817.758638028,25711635.517276056,107.09,107.59,2025-06
2025-06-04,DVS1,12067752.96532266,24135505.93064532,101.19,101.69,2025-06
2025-06-04,EPFV,17718720.37752172,35437440.75504344,97.74,98.24,2025-06
2025-06-04,ESMR,10860897.59434066,21721795.18868132,107.79,108.29,2025-06
2025-06-04,GEC3,12521587.570770936,25043175.141541872,271.44,271.94,2025-06
2025-06-04,GTPE,28959593.129064918,57919186.258129835,101.19,101.69,2025-06
2025-06-04,GTRG,9053714.380108666,18107428.76021733,101.19,101.69,2025-06
2025-06-04,GVIO,6096059.120247448,12192118.240494896,101.19,101.69,2025-06
2025-06-04,GYPO,3461837.4128687177,6923674.825737435,97.74,98.24,2025-06
2025-06-04,HMIN,36924248.98964838,73848497.97929676,92.19,92.69,2025-06
2025-06-04,HMLG,7464956.639920862,14929913.279841725,106.49,106.99,2025-06
2025-06-04,JAGS,33650309.599181555,67300619.19836311,101.19,101.69,2025-06
2025-06-04,LTSJ,13836768.54229708,27673537.08459416,107.59,108.09,2025-06
2025-06-04,MATA,4308014.197224518,8616028.394449037,91.19,91.69,2025-06
2025-06-04,MOY1,12945328.245530808,25890656.491061617,109.07,109.57,2025-06
2025-06-04,MRL1,12937627.017946409,25875254.035892818,951.06,951.56,2025-06
2025-06-04,PES1,3384958.382665449,6769916.765330898,101.19,101.69,2025-06
2025-06-04,PGUG,10576606.094574884,21153212.189149767,101.19,101.69,2025-06
2025-06-04,PLYS,29298995.28612038,58597990.57224076,107.69,108.19,2025-06
2025-06-04,PPA1,11000787.72231685,22001575.4446337,285.96,286.46,2025-06
2025-06-04,PPA2,13033552.62985957,26067105.25971914,264.09,264.59,2025-06
2025-06-04,PPA3,13033552.62985957,26067105.25971914,274.35,274.85,2025-06
2025-06-04,PPA4,8794103.727988169,17588207.455976337,295.3,295.8,2025-06
2025-06-04,PRC2,2766661.7722052056,5533323.544410411,107.79,108.29,2025-06
2025-06-04,PRC3,8715307.614104707,17430615.228209414,101.19,101.69,2025-06
2025-06-04,PRDO,13033552.62985957,26067105.25971914,107.59,108.09,2025-06
2025-06-04,QUI1,38285948.72154398,76571897.44308797,106.69,107.19,2025-06
2025-06-04,SLVJ,38161458.25487423,76322916.50974846,458.19,458.69,2025-06
2025-06-04,SMI1,12921507.247542288,25843014.495084576,101.19,101.69,2025-06
2025-06-04,SNCR,4468631.960329327,8937263.920658654,101.19,101.69,2025-06
2025-06-04,SNFR,3155944.3941592444,6311888.788318489,107.79,108.29,2025-06
2025-06-04,SOG1,8540013.637204628,17080027.274409257,101.19,101.69,2025-06
2025-06-04,TBQ3,44427954.92659114,88855909.85318229,1174.23,1174.73,2025-06
2025-06-04,TBQ4,12937627.017495107,25875254.034990214,1167.02,1167.52,2025-06
2025-06-04,TBST,6625358.0007893,13250716.0015786,703.85,704.35,2025-06
2025-06-04,TCDT,6892021.033321975,13784042.06664395,669.32,669.82,2025-06
2025-06-04,TDR1,11000787.72231685,22001575.4446337,2069.52,2070.02,2025-06
2025-06-04,TEC1,18442831.281483635,36885662.56296727,1489.64,1490.14,2025-06
2025-06-04,TFL4,11000787.72231685,22001575.4446337,775.65,776.15,2025-06
2025-06-04,TGJ1,42049620.849661,84099241.699322,554.16,554.66,2025-06
2025-06-04,TGJ2,33538836.773624323,67077673.54724865,534.22,534.72,2025-06
2025-06-04,TPUY,22079207.468592085,44158414.93718417,98.37,98.87,2025-06
2025-06-04,TRM1,6625358.0007893,13250716.0015786,1961.82,1962.32,2025-06
2025-06-04,TRN1,12937627.017495107,25875254.034990214,945.19,945.69,2025-06
2025-06-04,TSJ1,6625358.0007893,13250716.0015786,290.19,290.69,2025-06
2025-06-04,TSJ2,42049620.849661015,84099241.69932203,348.19,348.69,2025-06
2025-06-04,TSR1,38161458.25487423,76322916.50974846,890.74,891.24,2025-06
2025-06-04,TVL1,6625358.0007893,13250716.0015786,1187.72,1188.22,2025-06
2025-06-04,TYP1,9192598.988167046,18385197.97633409,97.19,97.69,2025-06
2025-06-04,TYP2,12159213.983700357,24318427.967400715,97.19,97.69,2025-06
2025-06-04,TYP3,8240320.321268862,16480640.642537724,97.19,97.69,2025-06
2025-06-04,TYP4,12548224.14750635,25096448.2950127,894.19,894.69,2025-06
2025-06-04,URA1,12675308.986471163,25350617.972942326,102.19,102.69,2025-06
2025-06-04,ZPA2,31035368.904046256,62070737.80809251,337.94,338.44,2025-06
2025-06-04,ZPA3,12521587.595313441,25043175.190626882,344.94,345.44,2025-06
2025-06-04,ZPA4,12548224.14750635,25096448.2950127,357.94,358.44,2025-06
2025-06-04,ZPA5,12521587.594973328,25043175.189946655,371.94,372.44,2025-06
2025-06-05,2QEK,6002059.391873568,12004118.783747137,101.19,101.69,2025-06
2025-06-05,3DDT,12653545.426385686,25307090.85277137,97.73,98.23,2025-06
2025-06-05,3ENA,9561202.606248466,19122405.212496933,819.04,819.54,2025-06
2025-06-05,3HF5,26237914.20463572,52475828.40927144,97.74,98.24,2025-06
2025-06-05,3INX,4615112.877452006,9230225.754904011,91.19,91.69,2025-06
2025-06-05,3IQA,5159038.223321345,10318076.44664269,89.85,90.35,2025-06
2025-06-05,3IRX,26198726.261531282,52397452.523062564,92.19,92.69,2025-06
2025-06-05,3IZ6,4271482.493287485,8542964.98657497,91.19,91.69,2025-06
2025-06-05,ALBG,22480621.14596346,44961242.29192692,101.19,101.69,2025-06
2025-06-05,CHBG,22760315.186923303,45520630.373846605,101.19,101.69,2025-06
2025-06-05,CHVR,9636964.217088759,19273928.434177518,101.19,101.69,2025-06
2025-06-05,CLL1,30807462.98908675,61614925.9781735,92.19,92.69,2025-06
2025-06-05,CLMG,10105127.952117804,20210255.90423561,453.19,453.69,2025-06
2025-06-05,CTG1,44523005.78215245,89046011.5643049,1649.37,1649.87,2025-06
2025-06-05,CTG2,22766697.223032888,45533394.446065776,1738.45,1738.95,2025-06
2025-06-05,CUC1,43014232.77584543,86028465.55169086,107.09,107.59,2025-06
2025-06-05,DVS1,10458728.454838803,20917456.909677606,101.19,101.69,2025-06
2025-06-05,EPFV,19984834.92562774,39969669.85125548,97.74,98.24,2025-06
2025-06-05,ESMR,10091467.621711284,20182935.243422568,107.82,108.32,2025-06
2025-06-05,GEC3,8696433.7800819,17392867.5601638,268.93,269.43,2025-06
2025-06-05,GTPE,9697908.22193441,19395816.44386882,101.19,101.69,2025-06
2025-06-05,GTRG,13046583.131060287,26093166.262120575,101.19,101.69,2025-06
2025-06-05,GVIO,11063831.9592819,22127663.9185638,108.43,108.93,2025-06
2025-06-05,GYPO,4312663.021438434,8625326.042876868,97.74,98.24,2025-06
2025-06-05,HMIN,25747894.86322143,51495789.72644286,92.19,92.69,2025-06
2025-06-05,HMLG,32577163.21483717,65154326.42967434,106.49,106.99,2025-06
2025-06-05,JAGS,13036921.984781517,26073843.969563033,101.19,101.69,2025-06
2025-06-05,LTSJ,10448542.146209924,20897084.292419847,103.19,103.69,2025-06
2025-06-05,MATA,26159635.016185854,52319270.03237171,91.19,91.69,2025-06
2025-06-05,MOY1,43789626.190156356,87579252.38031271,109.12,109.62,2025-06
2025-06-05,MRL1,43761533.19197112,87523066.38394225,943.37,943.87,2025-06
2025-06-05,PES1,8699783.220622882,17399566.441245764,101.19,101.69,2025-06
2025-06-05,PGUG,10909424.298146263,21818848.596292526,101.19,101.69,2025-06
2025-06-05,PLYS,27420521.074603386,54841042.14920677,101.69,102.19,2025-06
2025-06-05,PPA1,10105127.952117804,20210255.90423561,285.96,286.46,2025-06
2025-06-05,PPA2,35759634.430766426,71519268.86153285,264.09,264.59,2025-06
2025-06-05,PPA3,35759634.430766426,71519268.86153285,274.35,274.85,2025-06
2025-06-05,PPA4,43003400.97286183,86006801.94572365,295.3,295.8,2025-06
2025-06-05,PRC2,23694913.12564936,47389826.25129872,107.79,108.29,2025-06
2025-06-05,PRC3,8284632.2109169,16569264.4218338,101.19,101.69,2025-06
2025-06-05,PRDO,35759634.430766426,71519268.86153285,113.19,113.69,2025-06
2025-06-05,QUI1,32610606.40781876,65221212.81563752,101.19,101.69,2025-06
2025-06-05,SLVJ,31357287.95601867,62714575.91203734,458.19,458.69,2025-06
2025-06-05,SMI1,43654994.31399989,87309988.62799978,101.19,101.69,2025-06
2025-06-05,SNCR,5314842.63822165,10629685.2764433,101.19,101.69,2025-06
2025-06-05,SNFR,1569611.4533345252,3139222.9066690505,107.82,108.32,2025-06
2025-06-05,SOG1,11045466.999204189,22090933.998408377,101.19,101.69,2025-06
2025-06-05,TBQ3,16858713.061524943,33717426.123049885,1174.37,1174.87,2025-06
2025-06-05,TBQ4,44523005.78215245,89046011.5643049,1167.14,1167.64,2025-06
2025-06-05,TBST,9561202.606248466,19122405.212496933,703.97,704.47,2025-06
2025-06-05,TCDT,43943244.25635837,87886488.51271674,669.61,670.11,2025-06
2025-06-05,TDR1,10105127.952117804,20210255.90423561,2069.52,2070.02,2025-06
2025-06-05,TEC1,26468260.84600591,52936521.69201182,1489.64,1490.14,2025-06
2025-06-05,TFL4,10105127.952117804,20210255.90423561,775.65,776.15,2025-06
2025-06-05,TGJ1,32146209.135427892,64292418.270855784,558.17,558.67,2025-06
2025-06-05,TGJ2,33062734.592232257,66125469.184464514,537.81,538.31,2025-06
2025-06-05,TPUY,12560716.965577513,25121433.931155026,98.37,98.87,2025-06
2025-06-05,TRM1,9561202.606248466,19122405.212496933,1961.82,1962.32,2025-06
2025-06-05,TRN1,44523005.78215245,89046011.5643049,945.19,945.69,2025-06
2025-06-05,TSJ1,9561202.606248466,19122405.212496933,290.19,290.69,2025-06
2025-06-05,TSJ2,16935554.962572444,33871109.92514489,348.19,348.69,2025-06
2025-06-05,TSR1,31357287.95601867,62714575.91203734,890.74,891.24,2025-06
2025-06-05,TVL1,9561202.606248466,19122405.212496933,1187.72,1188.22,2025-06
2025-06-05,TYP1,44523005.78215245,89046011.5643049,860.19,860.69,2025-06
2025-06-05,TYP2,9215944.463275004,18431888.92655001,97.19,97.69,2025-06
2025-06-05,TYP3,9561202.606248466,19122405.212496933,97.19,97.69,2025-06
