FechaHora,CodigoPlanta,precio,cantidad,Fecha,cluster,EQpos,EdQb
2025-05-06 16:00:00,ESMR,107.39,15000.0,2025-05-06,9,10349641.795281895,7.367928774048342
2025-05-06 17:00:00,ESMR,107.39,15000.0,2025-05-06,9,10167521.795281895,7.367928774048342
2025-05-06 18:00:00,ESMR,107.39,15000.0,2025-05-06,9,11116377.503547814,-1.0334467701297957e-79
2025-05-06 19:00:00,ESMR,107.39,15000.0,2025-05-06,9,11233703.369341793,9.265384835646445e-80
2025-05-06 20:00:00,ESMR,107.39,15000.0,2025-05-06,9,11105217.503547814,-1.0334467701297957e-79
2025-05-06 21:00:00,ESMR,107.39,15000.0,2025-05-06,9,10140471.795281895,7.367928774048342
2025-05-06 22:00:00,ESMR,107.39,15000.0,2025-05-06,9,9101746.261048043,180694.26533265508
2025-05-06 23:00:00,ESMR,107.39,15000.0,2025-05-06,9,8465049.950526435,-131632.2055457519
2025-05-05 00:00:00,GE32,294.99,255000.0,2025-05-05,3,4733304.08500771,-55049.39646215235
2025-05-05 01:00:00,GE32,294.99,255000.0,2025-05-05,3,4490634.0850094315,-55049.39647291591
2025-05-05 02:00:00,GE32,294.99,255000.0,2025-05-05,3,4326894.0850094315,-55049.39647291591
2025-05-05 03:00:00,GE32,294.99,255000.0,2025-05-05,3,4257164.0850094315,-55049.39647291591
2025-05-05 04:00:00,GE32,294.99,255000.0,2025-05-05,3,4466374.0850094315,-55049.39647291591
2025-05-05 05:00:00,GE32,294.99,255000.0,2025-05-05,3,4966633.214957716,-55049.39647065838
2025-05-05 06:00:00,GE32,294.99,255000.0,2025-05-05,3,5064727.560905047,-53788.46226664704
2025-05-05 07:00:00,GE32,294.99,255000.0,2025-05-05,3,5346244.876784617,-53788.46226664693
2025-05-05 08:00:00,GE32,294.99,255000.0,2025-05-05,3,6504434.870869368,1929093.6233184247
2025-05-05 09:00:00,GE32,294.99,255000.0,2025-05-05,3,8991101.204656143,-183237.09538460584
2025-05-05 10:00:00,GE32,294.99,255000.0,2025-05-05,3,9306478.486555805,-134568.26033009047
2025-05-05 11:00:00,GE32,294.99,255000.0,2025-05-05,3,9570148.486555805,-134568.26033009047
2025-05-05 12:00:00,GE32,294.99,255000.0,2025-05-05,3,9620516.925986113,-134600.75213677593
2025-05-05 13:00:00,GE32,294.99,255000.0,2025-05-05,3,9722610.533832705,178350.82242934694
2025-05-05 14:00:00,GE32,294.99,255000.0,2025-05-05,3,9961190.533832705,178350.82242934694
2025-05-05 15:00:00,GE32,294.99,255000.0,2025-05-05,3,10008680.533832705,178350.82242934694
2025-05-05 16:00:00,GE32,294.99,255000.0,2025-05-05,3,9918200.533832705,178350.82242934694
2025-05-05 17:00:00,GE32,294.99,255000.0,2025-05-05,3,9744290.533832705,178350.82242934624
2025-05-05 18:00:00,GE32,294.99,255000.0,2025-05-05,3,11084926.63633471,4.378622820752644e-26
2025-05-05 19:00:00,GE32,294.99,255000.0,2025-05-05,3,11187529.812331757,-1.6226661041612736e-26
2025-05-05 20:00:00,GE32,294.99,255000.0,2025-05-05,3,11109399.999979952,0.0001327102456655896
2025-05-05 21:00:00,GE32,294.99,255000.0,2025-05-05,3,9695517.061416008,178344.49153704452
2025-05-05 22:00:00,GE32,294.99,255000.0,2025-05-05,3,9115391.866652137,178344.49153704452
2025-05-05 23:00:00,GE32,294.99,255000.0,2025-05-05,3,8486764.348568354,-161856.40032614974
2025-05-06 00:00:00,GE32,294.99,255000.0,2025-05-06,9,5929744.21709374,1859616.3663171027
2025-05-06 01:00:00,GE32,294.99,255000.0,2025-05-06,9,4881694.269705927,-55058.679843054924
2025-05-06 02:00:00,GE32,294.99,255000.0,2025-05-06,9,4688464.269705927,-55058.679843054924
2025-05-06 03:00:00,GE32,294.99,255000.0,2025-05-06,9,4598164.269705927,-55058.679843054924
2025-05-06 04:00:00,GE32,294.99,255000.0,2025-05-06,9,4763944.269705927,-55058.679843054924
2025-05-06 05:00:00,GE32,294.99,255000.0,2025-05-06,9,5972694.21709374,1859616.3663171027
2025-05-06 06:00:00,GE32,294.99,255000.0,2025-05-06,9,5346686.050914964,-54149.076323428795
2025-05-06 07:00:00,GE32,294.99,255000.0,2025-05-06,9,8518653.277453793,-156863.03260214903
2025-05-06 08:00:00,GE32,294.99,255000.0,2025-05-06,9,8893147.78629213,180692.05807302948
2025-05-06 09:00:00,GE32,294.99,255000.0,2025-05-06,9,9121537.78629213,180692.05807302948
2025-05-06 10:00:00,GE32,294.99,255000.0,2025-05-06,9,9451242.59152826,180692.0580730295
2025-05-06 11:00:00,GE32,294.99,255000.0,2025-05-06,9,10164653.463175913,-3.968136152509483e-18
2025-05-06 12:00:00,GE32,294.99,255000.0,2025-05-06,9,10068024.523733763,-6.6014987581293195e-59
2025-05-06 13:00:00,GE32,294.99,255000.0,2025-05-06,9,10201033.463175913,-3.968136152509483e-18
2025-05-06 14:00:00,GE32,294.99,255000.0,2025-05-06,9,10387831.795281895,7.367928774048342
2025-05-06 15:00:00,GE32,294.99,255000.0,2025-05-06,9,10432961.547108829,224.7680047996672
2025-05-06 16:00:00,GE32,294.99,255000.0,2025-05-06,9,10349641.795281895,7.367928774048342
2025-05-06 17:00:00,GE32,294.99,255000.0,2025-05-06,9,10167521.795281895,7.367928774048342
2025-05-06 18:00:00,GE32,294.99,255000.0,2025-05-06,9,11116377.503547814,-1.0334467701297957e-79
2025-05-06 19:00:00,GE32,294.99,255000.0,2025-05-06,9,11233703.369341793,9.265384835646445e-80
2025-05-06 20:00:00,GE32,294.99,255000.0,2025-05-06,9,11105217.503547814,-1.0334467701297957e-79
2025-05-06 21:00:00,GE32,294.99,255000.0,2025-05-06,9,10140471.795281895,7.367928774048342
2025-05-06 22:00:00,GE32,294.99,255000.0,2025-05-06,9,9095762.126842022,180694.26533265508
2025-05-06 23:00:00,GE32,294.99,255000.0,2025-05-06,9,8461058.671777952,-135224.3564193851
2025-05-05 00:00:00,GEC3,278.09,164000.0,2025-05-05,3,4733304.08500771,-55049.39646215235
2025-05-05 01:00:00,GEC3,278.09,164000.0,2025-05-05,3,4490634.0850094315,-55049.39647291591
2025-05-05 02:00:00,GEC3,278.09,164000.0,2025-05-05,3,4326894.0850094315,-55049.39647291591
2025-05-05 03:00:00,GEC3,278.09,164000.0,2025-05-05,3,4257164.0850094315,-55049.39647291591
2025-05-05 04:00:00,GEC3,278.09,164000.0,2025-05-05,3,4466374.0850094315,-55049.39647291591
2025-05-05 05:00:00,GEC3,278.09,164000.0,2025-05-05,3,4966633.214957716,-55049.39647065838
2025-05-05 06:00:00,GEC3,278.09,164000.0,2025-05-05,3,5064727.560905047,-53788.46226664704
2025-05-05 07:00:00,GEC3,278.09,164000.0,2025-05-05,3,5346244.876784617,-53788.46226664693
2025-05-05 08:00:00,GEC3,278.09,164000.0,2025-05-05,3,6504434.870869368,1929093.6233184247
2025-05-05 09:00:00,GEC3,278.09,164000.0,2025-05-05,3,8991101.204656143,-183237.09538460584
2025-05-05 10:00:00,GEC3,278.09,164000.0,2025-05-05,3,9306478.486555805,-134568.26033009047
2025-05-05 11:00:00,GEC3,278.09,164000.0,2025-05-05,3,9570148.486555805,-134568.26033009047
2025-05-05 12:00:00,GEC3,278.09,164000.0,2025-05-05,3,9620516.925986113,-134600.75213677593
2025-05-05 13:00:00,GEC3,278.09,164000.0,2025-05-05,3,9722610.533832705,178350.82242934694
2025-05-05 14:00:00,GEC3,278.09,164000.0,2025-05-05,3,9961190.533832705,178350.82242934694
2025-05-05 15:00:00,GEC3,278.09,164000.0,2025-05-05,3,10008680.533832705,178350.82242934694
2025-05-05 16:00:00,GEC3,278.09,164000.0,2025-05-05,3,9918200.533832705,178350.82242934694
2025-05-05 17:00:00,GEC3,278.09,164000.0,2025-05-05,3,9744290.533832705,178350.82242934624
2025-05-05 18:00:00,GEC3,278.09,164000.0,2025-05-05,3,11084926.63633471,4.378622820752644e-26
2025-05-05 19:00:00,GEC3,278.09,164000.0,2025-05-05,3,11187529.812331757,-1.6226661041612736e-26
2025-05-05 20:00:00,GEC3,278.09,164000.0,2025-05-05,3,11007669.718477588,0.0001327102456655896
2025-05-05 21:00:00,GEC3,278.09,164000.0,2025-05-05,3,9695517.061416008,178344.49153704452
2025-05-05 22:00:00,GEC3,278.09,164000.0,2025-05-05,3,9115391.866652137,178344.49153704452
2025-05-05 23:00:00,GEC3,278.09,164000.0,2025-05-05,3,8486764.348568354,-161856.40032614974
2025-05-06 00:00:00,GEC3,278.09,164000.0,2025-05-06,9,5929744.21709374,1859616.3663171027
2025-05-06 01:00:00,GEC3,278.09,164000.0,2025-05-06,9,4881694.269705927,-55058.679843054924
2025-05-06 02:00:00,GEC3,278.09,164000.0,2025-05-06,9,4688464.269705927,-55058.679843054924
2025-05-06 03:00:00,GEC3,278.09,164000.0,2025-05-06,9,4598164.269705927,-55058.679843054924
2025-05-06 04:00:00,GEC3,278.09,164000.0,2025-05-06,9,4763944.269705927,-55058.679843054924
2025-05-06 05:00:00,GEC3,278.09,164000.0,2025-05-06,9,5972694.21709374,1859616.3663171027
2025-05-06 06:00:00,GEC3,278.09,164000.0,2025-05-06,9,5346686.050914964,-54149.076323428795
2025-05-06 07:00:00,GEC3,278.09,164000.0,2025-05-06,9,8518653.277453793,-156863.03260214903
2025-05-06 08:00:00,GEC3,278.09,164000.0,2025-05-06,9,8893147.78629213,180692.05807302948
2025-05-06 09:00:00,GEC3,278.09,164000.0,2025-05-06,9,9121537.78629213,180692.05807302948
2025-05-06 10:00:00,GEC3,278.09,164000.0,2025-05-06,9,9451242.59152826,180692.0580730295
2025-05-06 11:00:00,GEC3,278.09,164000.0,2025-05-06,9,10164653.463175913,-3.968136152509483e-18
2025-05-06 12:00:00,GEC3,278.09,164000.0,2025-05-06,9,10068024.523733763,-6.6014987581293195e-59
2025-05-06 13:00:00,GEC3,278.09,164000.0,2025-05-06,9,10201033.463175913,-3.968136152509483e-18
2025-05-06 14:00:00,GEC3,278.09,164000.0,2025-05-06,9,10453258.32926773,7.367928774048342
2025-05-06 15:00:00,GEC3,278.09,164000.0,2025-05-06,9,10432961.547077848,224.76779970201483
2025-05-06 16:00:00,GEC3,278.09,164000.0,2025-05-06,9,10415068.32926773,7.367928774048342
2025-05-06 17:00:00,GEC3,278.09,164000.0,2025-05-06,9,10232948.32926773,7.367928774048342
2025-05-06 18:00:00,GEC3,278.09,164000.0,2025-05-06,9,11116377.503547814,-1.0334467701297957e-79
2025-05-06 19:00:00,GEC3,278.09,164000.0,2025-05-06,9,11233703.369341793,9.265384835646445e-80
2025-05-06 20:00:00,GEC3,278.09,164000.0,2025-05-06,9,11105217.503547814,-1.0334467701297957e-79
2025-05-06 21:00:00,GEC3,278.09,164000.0,2025-05-06,9,10205898.32926773,7.367928774048342
2025-05-06 22:00:00,GEC3,278.09,164000.0,2025-05-06,9,9095762.126842022,180694.26533265508
2025-05-06 23:00:00,GEC3,278.09,164000.0,2025-05-06,9,8461058.671777952,-135224.3564193851
2025-05-05 00:00:00,GTPE,102.64,490000.0,2025-05-05,3,4900859.842776312,-55049.39646215235
2025-05-05 01:00:00,GTPE,102.64,490000.0,2025-05-05,3,4658189.842778033,-55049.39647291591
2025-05-05 02:00:00,GTPE,102.64,490000.0,2025-05-05,3,4494449.842778033,-55049.39647291591
2025-05-05 03:00:00,GTPE,102.64,490000.0,2025-05-05,3,4424719.842778033,-55049.39647291591
2025-05-05 04:00:00,GTPE,102.64,490000.0,2025-05-05,3,4633929.842778033,-55049.39647291591
2025-05-05 05:00:00,GTPE,102.64,490000.0,2025-05-05,3,5162114.932354418,-55049.39647065838
2025-05-05 06:00:00,GTPE,102.64,490000.0,2025-05-05,3,5232283.318673649,-53788.46226664704
2025-05-05 07:00:00,GTPE,102.64,420000.0,2025-05-05,3,5513800.634553218,-53788.46226664693
2025-05-05 08:00:00,GTPE,102.64,420000.0,2025-05-05,3,6630912.592374386,1834235.3321896612
2025-05-05 09:00:00,GTPE,102.64,350000.0,2025-05-05,3,8991249.294842737,-183792.4335843346
2025-05-05 10:00:00,GTPE,102.64,420000.0,2025-05-05,3,9306579.7597195,-134958.16201031592
2025-05-05 11:00:00,GTPE,102.64,420000.0,2025-05-05,3,9570249.7597195,-134958.16201031592
2025-05-05 12:00:00,GTPE,102.64,420000.0,2025-05-05,3,9620618.19914981,-134990.65381700138
2025-05-05 13:00:00,GTPE,102.64,420000.0,2025-05-05,3,9722612.646225765,178340.7885623062
2025-05-05 14:00:00,GTPE,102.64,420000.0,2025-05-05,3,9961192.646225765,178340.7885623062
2025-05-05 15:00:00,GTPE,102.64,420000.0,2025-05-05,3,10008682.646225765,178340.7885623062
2025-05-05 16:00:00,GTPE,102.64,420000.0,2025-05-05,3,9918202.646225765,178340.7885623062
2025-05-05 17:00:00,GTPE,102.64,420000.0,2025-05-05,3,9744292.646225765,178340.78856230548
2025-05-05 18:00:00,GTPE,102.64,420000.0,2025-05-05,3,11084527.694054307,-5.526897059320415e-38
2025-05-05 19:00:00,GTPE,102.64,420000.0,2025-05-05,3,11187529.812331757,-1.6226661041612736e-26
2025-05-05 20:00:00,GTPE,102.64,420000.0,2025-05-05,3,11007669.718477588,0.0001327102456655896
2025-05-05 21:00:00,GTPE,102.64,420000.0,2025-05-05,3,9695519.173809068,178334.4576700038
2025-05-05 22:00:00,GTPE,102.64,420000.0,2025-05-05,3,9115393.979045197,178334.4576700038
2025-05-05 23:00:00,GTPE,102.64,420000.0,2025-05-05,3,8486912.43875495,-162411.73852587846
2025-05-06 00:00:00,GTPE,102.64,420000.0,2025-05-06,9,6056221.938598758,1764758.0751883395
2025-05-06 01:00:00,GTPE,102.64,420000.0,2025-05-06,9,5049250.027474529,-55058.679843054924
2025-05-06 02:00:00,GTPE,102.64,420000.0,2025-05-06,9,4856020.027474529,-55058.679843054924
2025-05-06 03:00:00,GTPE,102.64,420000.0,2025-05-06,9,4765720.027474529,-55058.679843054924
2025-05-06 04:00:00,GTPE,102.64,420000.0,2025-05-06,9,4931500.027474529,-55058.679843054924
2025-05-06 05:00:00,GTPE,102.64,420000.0,2025-05-06,9,6099171.938598758,1764758.0751883395
2025-05-06 06:00:00,GTPE,102.64,420000.0,2025-05-06,9,5486957.34824235,-54149.076323428795
2025-05-06 07:00:00,GTPE,102.64,416288.0,2025-05-06,9,8518738.059488414,-157189.44343543643
2025-05-06 08:00:00,GTPE,102.64,361760.0,2025-05-06,9,8893149.554707129,180683.6581017855
2025-05-06 09:00:00,GTPE,102.64,350840.0,2025-05-06,9,9121539.554707129,180683.6581017855
2025-05-06 10:00:00,GTPE,102.64,348032.0,2025-05-06,9,9451244.359943258,180683.65810178552
2025-05-06 11:00:00,GTPE,102.64,351608.0,2025-05-06,9,10164653.463175913,-3.968136152509483e-18
2025-05-06 12:00:00,GTPE,102.64,348704.0,2025-05-06,9,10068024.523733763,-6.6014987581293195e-59
2025-05-06 13:00:00,GTPE,102.64,354344.0,2025-05-06,9,10201033.463175913,-3.968136152509483e-18
2025-05-06 14:00:00,GTPE,102.64,416504.0,2025-05-06,9,10387831.795281895,7.367928774048342
2025-05-06 15:00:00,GTPE,102.64,279728.0,2025-05-06,9,10432961.547077848,224.76779970201483
2025-05-06 16:00:00,GTPE,102.64,375968.0,2025-05-06,9,10349641.795281895,7.367928774048342
2025-05-06 17:00:00,GTPE,102.64,242120.0,2025-05-06,9,10167521.795281895,7.367928774048342
2025-05-06 18:00:00,GTPE,102.64,318584.0,2025-05-06,9,11110393.369341793,9.265384835646445e-80
2025-05-06 19:00:00,GTPE,102.64,415928.0,2025-05-06,9,11233703.369341793,9.265384835646445e-80
2025-05-06 20:00:00,GTPE,102.64,415880.0,2025-05-06,9,11105217.503547814,-1.0334467701297957e-79
2025-05-06 21:00:00,GTPE,102.64,401760.0,2025-05-06,9,10140471.795281895,7.367928774048342
2025-05-06 22:00:00,GTPE,102.64,420000.0,2025-05-06,9,9095764.239235085,180684.23146561434
2025-05-06 23:00:00,GTPE,102.64,420000.0,2025-05-06,9,8461159.944941647,-135614.2580996105
2025-05-05 00:00:00,GTRG,107.39,512000.0,2025-05-05,3,4705380.700487342,-55037.164700426496
2025-05-05 01:00:00,GTRG,107.39,512000.0,2025-05-05,3,4462710.700489063,-55037.16471119006
2025-05-05 02:00:00,GTRG,107.39,512000.0,2025-05-05,3,4298970.700489063,-55037.16471119006
2025-05-05 03:00:00,GTRG,107.39,512000.0,2025-05-05,3,4229240.700489063,-55037.16471119006
2025-05-05 04:00:00,GTRG,107.39,512000.0,2025-05-05,3,4438450.700489063,-55037.16471119006
2025-05-05 05:00:00,GTRG,107.39,512000.0,2025-05-05,3,5754801.565484125,1807142.1026670812
2025-05-05 06:00:00,GTRG,107.39,512000.0,2025-05-05,3,5064730.13601278,-53776.23050492119
2025-05-05 07:00:00,GTRG,107.39,512000.0,2025-05-05,3,5346247.451892349,-53776.23050492107
2025-05-05 08:00:00,GTRG,107.39,512000.0,2025-05-05,3,6504503.39194496,1929367.707620791
2025-05-05 09:00:00,GTRG,107.39,512000.0,2025-05-05,3,9114990.215609945,-59348.08443080444
2025-05-05 10:00:00,GTRG,107.39,512000.0,2025-05-05,3,9442714.134503968,-11956.177176744079
2025-05-05 11:00:00,GTRG,107.39,512000.0,2025-05-05,3,9706384.134503968,-11956.177176744079
2025-05-05 12:00:00,GTRG,107.39,512000.0,2025-05-05,3,9756752.573934276,-11988.668983429532
2025-05-05 13:00:00,GTRG,107.39,512000.0,2025-05-05,3,9926868.981398238,178350.82242934694
2025-05-05 14:00:00,GTRG,107.39,512000.0,2025-05-05,3,10165448.981398238,178350.82242934694
2025-05-05 15:00:00,GTRG,107.39,512000.0,2025-05-05,3,10212938.981398238,178350.82242934694
2025-05-05 16:00:00,GTRG,107.39,512000.0,2025-05-05,3,10122458.981398238,178350.82242934694
2025-05-05 17:00:00,GTRG,107.39,512000.0,2025-05-05,3,9948548.981398238,178350.82242934624
2025-05-05 18:00:00,GTRG,107.39,512000.0,2025-05-05,3,11084527.694054307,-5.526897059320415e-38
2025-05-05 19:00:00,GTRG,107.39,512000.0,2025-05-05,3,11187529.812331757,-1.6226661041612736e-26
2025-05-05 20:00:00,GTRG,107.39,512000.0,2025-05-05,3,11007669.718477588,0.0001327102456655896
2025-05-05 21:00:00,GTRG,107.39,512000.0,2025-05-05,3,9899775.156916032,178346.16384821798
2025-05-05 22:00:00,GTRG,107.39,512000.0,2025-05-05,3,9319649.962152159,178346.16384821798
2025-05-05 23:00:00,GTRG,107.39,512000.0,2025-05-05,3,8610628.677824391,-37874.83300572686
2025-05-06 00:00:00,GTRG,107.39,512000.0,2025-05-06,9,5947350.982218027,1846736.7675829474
2025-05-06 01:00:00,GTRG,107.39,512000.0,2025-05-06,9,4904931.243224239,-55046.448081329065
2025-05-06 02:00:00,GTRG,107.39,512000.0,2025-05-06,9,4711701.243224239,-55046.448081329065
2025-05-06 03:00:00,GTRG,107.39,512000.0,2025-05-06,9,4621401.243224239,-55046.448081329065
2025-05-06 04:00:00,GTRG,107.39,512000.0,2025-05-06,9,4787181.243224239,-55046.448081329065
2025-05-06 05:00:00,GTRG,107.39,512000.0,2025-05-06,9,5990300.982218027,1846736.7675829474
2025-05-06 06:00:00,GTRG,107.39,512000.0,2025-05-06,9,5342638.563992061,-54136.84456170294
2025-05-06 07:00:00,GTRG,107.39,512000.0,2025-05-06,9,8654886.477484912,-34241.52496818922
2025-05-06 08:00:00,GTRG,107.39,512000.0,2025-05-06,9,9097406.182798106,180692.30060592992
2025-05-06 09:00:00,GTRG,107.39,512000.0,2025-05-06,9,9325796.182798106,180692.30060592992
2025-05-06 10:00:00,GTRG,107.39,40000.0,2025-05-06,9,9842101.795281895,7.367928774048342
2025-05-06 11:00:00,GTRG,107.39,40000.0,2025-05-06,9,10086859.718477588,0.0001327102456655896
2025-05-06 12:00:00,GTRG,107.39,40000.0,2025-05-06,9,10067951.547077848,224.76779970201483
2025-05-06 13:00:00,GTRG,107.39,40000.0,2025-05-06,9,10123239.718477588,0.0001327102456655896
2025-05-06 14:00:00,GTRG,107.39,40000.0,2025-05-06,9,10385439.812331757,-1.6226661041612736e-26
2025-05-06 15:00:00,GTRG,107.39,40000.0,2025-05-06,9,10431039.812331757,-1.6226661041612736e-26
2025-05-06 16:00:00,GTRG,107.39,474000.0,2025-05-06,9,10349641.795281895,7.367928774048342
2025-05-06 17:00:00,GTRG,107.39,501900.0,2025-05-06,9,10167521.795281895,7.367928774048342
2025-05-06 18:00:00,GTRG,107.39,310000.0,2025-05-06,9,11115579.61898701,-2.423798567412522e-16
2025-05-06 19:00:00,GTRG,107.39,381250.0,2025-05-06,9,11238889.61898701,-2.423798567412522e-16
2025-05-06 20:00:00,GTRG,107.39,512000.0,2025-05-06,9,11099233.369341793,9.265384835646445e-80
2025-05-06 21:00:00,GTRG,107.39,512000.0,2025-05-06,9,10140471.795281895,7.367928774048342
2025-05-06 22:00:00,GTRG,107.39,512000.0,2025-05-06,9,9300020.86732606,180692.87396975877
2025-05-06 23:00:00,GTRG,107.39,512000.0,2025-05-06,9,8597308.362938147,-12666.339632363317
2025-05-05 00:00:00,GVIO,102.64,1205000.0,2025-05-05,3,5186103.573263336,-55049.39646215235
2025-05-05 01:00:00,GVIO,102.64,1205000.0,2025-05-05,3,4943433.573265057,-55049.39647291591
2025-05-05 02:00:00,GVIO,102.64,1205000.0,2025-05-05,3,4779693.573265057,-55049.39647291591
2025-05-05 03:00:00,GVIO,102.64,1205000.0,2025-05-05,3,4709963.573265057,-55049.39647291591
2025-05-05 04:00:00,GVIO,102.64,1205000.0,2025-05-05,3,4919173.573265057,-55049.39647291591
2025-05-05 05:00:00,GVIO,102.64,1205000.0,2025-05-05,3,5379139.532892797,-55049.39647065838
2025-05-05 06:00:00,GVIO,102.64,1205000.0,2025-05-05,3,5545453.008788774,-53788.46226664704
2025-05-05 07:00:00,GVIO,102.64,1205000.0,2025-05-05,3,5826970.324668344,-53788.46226664693
2025-05-05 08:00:00,GVIO,102.64,1205000.0,2025-05-05,3,6867305.476615908,1656940.6690085197
2025-05-05 09:00:00,GVIO,102.64,1205000.0,2025-05-05,3,8991526.082453396,-184830.38712430376
2025-05-05 10:00:00,GVIO,102.64,1205000.0,2025-05-05,3,9306769.04408498,-135686.9068174039
2025-05-05 11:00:00,GVIO,102.64,1205000.0,2025-05-05,3,9570439.04408498,-135686.9068174039
2025-05-05 12:00:00,GVIO,102.64,1205000.0,2025-05-05,3,9620807.483515287,-135719.39862408937
2025-05-05 13:00:00,GVIO,102.64,1205000.0,2025-05-05,3,9722616.594388988,178322.03478700385
2025-05-05 14:00:00,GVIO,102.64,1205000.0,2025-05-05,3,9961196.594388988,178322.03478700385
2025-05-05 15:00:00,GVIO,102.64,1205000.0,2025-05-05,3,10008686.594388988,178322.03478700385
2025-05-05 16:00:00,GVIO,102.64,1205000.0,2025-05-05,3,9918206.594388988,178322.03478700385
2025-05-05 17:00:00,GVIO,102.64,1205000.0,2025-05-05,3,9744296.594388988,178322.03478700315
2025-05-05 18:00:00,GVIO,102.64,1205000.0,2025-05-05,3,11042239.812331757,-1.6226661041612736e-26
2025-05-05 19:00:00,GVIO,102.64,1205000.0,2025-05-05,3,11187529.812331757,-1.6226661041612736e-26
2025-05-05 20:00:00,GVIO,102.64,1205000.0,2025-05-05,3,11007669.718477588,0.0001327102456655896
2025-05-05 21:00:00,GVIO,102.64,964000.0,2025-05-05,3,10119214.523733763,-6.6014987581293195e-59
2025-05-05 22:00:00,GVIO,102.64,964000.0,2025-05-05,3,9115397.575142909,178317.3762058749
2025-05-05 23:00:00,GVIO,102.64,964000.0,2025-05-05,3,8472164.503198808,-135900.42440694562
2025-05-06 00:00:00,GVIO,102.64,964000.0,2025-05-06,9,8057182.45155077,-163933.99241966932
2025-05-06 01:00:00,GVIO,102.64,964000.0,2025-05-06,9,6045133.066888975,1574309.7289706764
2025-05-06 02:00:00,GVIO,102.64,964000.0,2025-05-06,9,5192424.116000233,-55058.679843054924
2025-05-06 03:00:00,GVIO,102.64,964000.0,2025-05-06,9,5102124.116000233,-55058.679843054924
2025-05-06 04:00:00,GVIO,102.64,964000.0,2025-05-06,9,5267904.116000233,-55058.679843054924
2025-05-06 05:00:00,GVIO,102.64,964000.0,2025-05-06,9,8100132.45155077,-163933.99241966932
2025-05-06 06:00:00,GVIO,102.64,964000.0,2025-05-06,9,6481416.71198613,1570490.449436575
2025-05-06 07:00:00,GVIO,102.64,964000.0,2025-05-06,9,8521628.8480899,-155553.53968726937
2025-05-06 08:00:00,GVIO,102.64,964000.0,2025-05-06,9,8897183.11282091,180663.51296358687
2025-05-06 09:00:00,GVIO,102.64,964000.0,2025-05-06,9,9125573.11282091,180663.51296358687
2025-05-06 10:00:00,GVIO,102.64,964000.0,2025-05-06,9,9883593.463175913,-3.968136152509483e-18
2025-05-06 11:00:00,GVIO,102.64,964000.0,2025-05-06,9,10123161.795281895,7.367928774048342
2025-05-06 12:00:00,GVIO,102.64,964000.0,2025-05-06,9,10068421.795281895,7.367928774048342
2025-05-06 13:00:00,GVIO,102.64,964000.0,2025-05-06,9,10216018.824343862,-1766.034320818762
2025-05-06 14:00:00,GVIO,102.64,1205000.0,2025-05-06,9,10387831.795281895,7.367928774048342
2025-05-06 15:00:00,GVIO,102.64,1205000.0,2025-05-06,9,10432961.547077848,224.76779970201483
2025-05-06 16:00:00,GVIO,102.64,1205000.0,2025-05-06,9,10349641.795281895,7.367928774048342
2025-05-06 17:00:00,GVIO,102.64,1205000.0,2025-05-06,9,10167521.795281895,7.367928774048342
2025-05-06 18:00:00,GVIO,102.64,1205000.0,2025-05-06,9,11110393.369341793,9.265384835646445e-80
2025-05-06 19:00:00,GVIO,102.64,1205000.0,2025-05-06,9,11233703.369341793,9.265384835646445e-80
2025-05-06 20:00:00,GVIO,102.64,1205000.0,2025-05-06,9,11099233.369341793,9.265384835646445e-80
2025-05-06 21:00:00,GVIO,102.64,1205000.0,2025-05-06,9,10140471.795281895,7.367928774048342
2025-05-06 22:00:00,GVIO,102.64,1205000.0,2025-05-06,9,9095768.48031681,180664.0863274157
2025-05-06 23:00:00,GVIO,102.64,1205000.0,2025-05-06,9,8461363.272519158,-136397.06927302317
2025-05-05 06:00:00,GYPO,99.19,15000.0,2025-05-05,3,5064920.68122604,-54454.727374072965
2025-05-05 07:00:00,GYPO,99.19,94000.0,2025-05-05,3,5346437.99710561,-54454.72737407285
2025-05-05 08:00:00,GYPO,99.19,163000.0,2025-05-05,3,6504445.834279971,1929047.5769938931
2025-05-05 09:00:00,GYPO,99.19,213000.0,2025-05-05,3,8991101.204656554,-183237.0953875628
2025-05-05 10:00:00,GYPO,99.19,186000.0,2025-05-05,3,9306478.486556005,-134568.26033154246
2025-05-05 11:00:00,GYPO,99.19,187000.0,2025-05-05,3,9570148.486556005,-134568.26033154246
2025-05-05 12:00:00,GYPO,99.19,84259.55,2025-05-05,3,9641190.533832705,178350.82242934543
2025-05-05 13:00:00,GYPO,99.19,57463.49,2025-05-05,3,9722610.533832705,178350.82242934543
2025-05-05 14:00:00,GYPO,99.19,57478.88,2025-05-05,3,9961190.533832705,178350.82242934543
2025-05-05 15:00:00,GYPO,99.19,20000.0,2025-05-05,3,10008680.533832705,178350.82242934543
2025-05-05 16:00:00,GYPO,99.19,15000.0,2025-05-05,3,9918200.533832705,178350.82242934543
2025-05-05 17:00:00,GYPO,99.19,5000.0,2025-05-05,3,9744290.533832705,178350.8224293447
2025-05-06 06:00:00,GYPO,99.19,5000.0,2025-05-06,9,8203685.0825501755,-182015.29788949326
2025-05-06 07:00:00,GYPO,99.19,49278.48,2025-05-06,9,8532538.264375884,180686.54307746037
