FechaHora,precio,demanda
2025-09-02 07:00:00,103.03,9800820
2025-09-02 08:00:00,102.61,10160670
2025-09-02 09:00:00,102.61,10466790
2025-09-02 10:00:00,103.03,10772820
2025-09-02 11:00:00,191.95,10999230
2025-09-02 12:00:00,103.03,10954700
2025-09-02 13:00:00,299.95,11162820
2025-09-02 14:00:00,299.95,11268150
2025-09-02 15:00:00,299.95,11226560
2025-09-02 16:00:00,439.95,11007100
2025-09-02 17:00:00,449.95,10820770
2025-09-02 18:00:00,749.95,11711390
2025-09-02 19:00:00,849.11,11926780
2025-09-02 20:00:00,749.95,11788730
2025-09-02 21:00:00,439.95,10808990
2025-09-02 22:00:00,298.95,10132130
2025-09-02 23:00:00,103.03,9787690
2025-09-02 00:00:00,100.39,9362700
2025-09-02 01:00:00,100.39,9092560
2025-09-02 02:00:00,100.37,8897860
2025-09-02 03:00:00,100.37,8791730
2025-09-02 04:00:00,100.49,8958150
2025-09-02 05:00:00,102.97,9375770
2025-09-02 06:00:00,102.97,9484090
2025-09-02 07:00:00,102.97,9800820
2025-09-02 08:00:00,102.55,10160670
2025-09-02 09:00:00,102.55,10466790
2025-09-02 10:00:00,102.97,10772820
2025-09-02 11:00:00,191.89,10999230
2025-09-02 12:00:00,102.97,10954700
2025-09-02 13:00:00,299.89,11162820
2025-09-02 14:00:00,299.89,11268150
2025-09-02 15:00:00,299.89,11226560
2025-09-02 16:00:00,439.89,11007100
2025-09-02 17:00:00,449.89,10820770
2025-09-02 18:00:00,749.89,11711390
2025-09-02 19:00:00,849.05,11926780
2025-09-02 20:00:00,749.89,11788730
2025-09-02 21:00:00,439.89,10808990
2025-09-02 22:00:00,298.89,10132130
2025-09-02 23:00:00,102.97,9787690
2025-09-02 00:00:00,108.91,9362700
2025-09-02 01:00:00,108.91,9092560
2025-09-02 02:00:00,104.49,8897860
2025-09-02 03:00:00,104.49,8791730
2025-09-02 04:00:00,108.91,8958150
2025-09-02 05:00:00,109.13,9375770
2025-09-02 06:00:00,111.51,9484090
2025-09-02 07:00:00,111.51,9800820
2025-09-02 08:00:00,109.03,10160670
2025-09-02 09:00:00,109.03,10466790
2025-09-02 10:00:00,111.51,10772820
2025-09-02 11:00:00,111.51,10999230
2025-09-02 12:00:00,111.51,10954700
2025-09-02 13:00:00,308.43,11162820
2025-09-02 14:00:00,308.43,11268150
2025-09-02 15:00:00,308.43,11226560
2025-09-02 16:00:00,448.43,11007100
2025-09-02 17:00:00,458.43,10820770
2025-09-02 18:00:00,758.43,11711390
2025-09-02 19:00:00,857.59,11926780
2025-09-02 20:00:00,758.43,11788730
2025-09-02 21:00:00,448.43,10808990
2025-09-02 22:00:00,307.43,10132130
2025-09-02 23:00:00,111.51,9787690
2025-09-02 00:00:00,100.39,9362700
2025-09-02 01:00:00,100.39,9092560
2025-09-02 02:00:00,100.37,8897860
2025-09-02 03:00:00,100.37,8791730
2025-09-02 04:00:00,100.49,8958150
2025-09-02 05:00:00,102.97,9375770
2025-09-02 06:00:00,102.97,9484090
2025-09-02 07:00:00,102.97,9800820
2025-09-02 08:00:00,102.55,10160670
2025-09-02 09:00:00,102.55,10466790
2025-09-02 10:00:00,102.97,10772820
2025-09-02 11:00:00,191.89,10999230
2025-09-02 12:00:00,102.97,10954700
2025-09-02 13:00:00,299.89,11162820
2025-09-02 14:00:00,299.89,11268150
2025-09-02 15:00:00,299.89,11226560
2025-09-02 16:00:00,439.89,11007100
2025-09-02 17:00:00,449.89,10820770
2025-09-02 18:00:00,749.89,11711390
2025-09-02 19:00:00,849.05,11926780
2025-09-02 20:00:00,749.89,11788730
2025-09-02 21:00:00,439.89,10808990
2025-09-02 22:00:00,298.89,10132130
2025-09-02 23:00:00,102.97,9787690
2025-09-02 00:00:00,101.43,9362700
2025-09-02 01:00:00,101.43,9092560
2025-09-02 02:00:00,101.4,8897860
2025-09-02 03:00:00,101.4,8791730
2025-09-02 04:00:00,101.53,8958150
2025-09-02 05:00:00,104.0,9375770
2025-09-02 06:00:00,104.0,9484090
2025-09-02 07:00:00,104.0,9800820
2025-09-02 08:00:00,103.59,10160670
2025-09-02 09:00:00,103.59,10466790
2025-09-02 10:00:00,104.0,10772820
2025-09-02 11:00:00,192.93,10999230
2025-09-02 12:00:00,104.0,10954700
2025-09-02 13:00:00,300.93,11162820
2025-09-02 14:00:00,300.93,11268150
2025-09-02 15:00:00,300.93,11226560
2025-09-02 16:00:00,440.93,11007100
2025-09-02 17:00:00,450.93,10820770
2025-09-02 18:00:00,750.93,11711390
2025-09-02 19:00:00,850.09,11926780
2025-09-02 20:00:00,750.93,11788730
2025-09-02 21:00:00,440.93,10808990
2025-09-02 22:00:00,299.93,10132130
2025-09-02 23:00:00,104.0,9787690
2025-09-02 00:00:00,109.97,9362700
2025-09-02 01:00:00,109.97,9092560
2025-09-02 02:00:00,105.55,8897860
2025-09-02 03:00:00,105.55,8791730
2025-09-02 04:00:00,109.97,8958150
2025-09-02 05:00:00,110.2,9375770
2025-09-02 06:00:00,112.57,9484090
2025-09-02 07:00:00,112.57,9800820
2025-09-02 08:00:00,110.1,10160670
2025-09-02 09:00:00,110.1,10466790
2025-09-02 10:00:00,112.57,10772820
2025-09-02 11:00:00,112.57,10999230
2025-09-02 12:00:00,112.57,10954700
2025-09-02 13:00:00,309.5,11162820
2025-09-02 14:00:00,309.5,11268150
2025-09-02 15:00:00,309.5,11226560
2025-09-02 16:00:00,449.5,11007100
2025-09-02 17:00:00,459.5,10820770
2025-09-02 18:00:00,759.5,11711390
2025-09-02 19:00:00,858.66,11926780
2025-09-02 20:00:00,759.5,11788730
2025-09-02 21:00:00,449.5,10808990
2025-09-02 22:00:00,308.5,10132130
2025-09-02 23:00:00,112.57,9787690
2025-09-02 00:00:00,101.43,9362700
2025-09-02 01:00:00,101.43,9092560
2025-09-02 02:00:00,101.4,8897860
2025-09-02 03:00:00,101.4,8791730
2025-09-02 04:00:00,101.53,8958150
2025-09-02 05:00:00,104.0,9375770
2025-09-02 06:00:00,104.0,9484090
2025-09-02 07:00:00,104.0,9800820
2025-09-02 08:00:00,103.59,10160670
2025-09-02 09:00:00,103.59,10466790
2025-09-02 10:00:00,104.0,10772820
2025-09-02 11:00:00,192.93,10999230
2025-09-02 12:00:00,104.0,10954700
2025-09-02 13:00:00,300.93,11162820
2025-09-02 14:00:00,300.93,11268150
2025-09-02 15:00:00,300.93,11226560
2025-09-02 16:00:00,440.93,11007100
2025-09-02 17:00:00,450.93,10820770
2025-09-02 18:00:00,750.93,11711390
2025-09-02 19:00:00,850.09,11926780
2025-09-02 20:00:00,750.93,11788730
2025-09-02 21:00:00,440.93,10808990
2025-09-02 22:00:00,299.93,10132130
2025-09-02 23:00:00,104.0,9787690
2025-09-02 00:00:00,101.21,9362700
2025-09-02 01:00:00,101.21,9092560
2025-09-02 02:00:00,101.21,8897860
2025-09-02 03:00:00,101.21,8791730
2025-09-02 04:00:00,101.23,8958150
2025-09-02 05:00:00,103.81,9375770
2025-09-02 06:00:00,103.81,9484090
2025-09-02 07:00:00,103.81,9800820
2025-09-02 08:00:00,101.33,10160670
2025-09-02 09:00:00,101.33,10466790
2025-09-02 10:00:00,103.81,10772820
2025-09-02 11:00:00,192.73,10999230
2025-09-02 12:00:00,103.81,10954700
2025-09-02 13:00:00,300.73,11162820
2025-09-02 14:00:00,300.73,11268150
2025-09-02 15:00:00,268.73,11226560
2025-09-02 16:00:00,300.73,11007100
2025-09-02 17:00:00,440.73,10820770
2025-09-02 18:00:00,750.73,11711390
2025-09-02 19:00:00,849.89,11926780
2025-09-02 20:00:00,750.73,11788730
2025-09-02 21:00:00,440.73,10808990
2025-09-02 22:00:00,268.73,10132130
2025-09-02 23:00:00,103.81,9787690
2025-09-02 00:00:00,104.38,9362700
2025-09-02 01:00:00,104.38,9092560
2025-09-02 02:00:00,104.38,8897860
2025-09-02 03:00:00,104.38,8791730
2025-09-02 04:00:00,108.8,8958150
2025-09-02 05:00:00,108.92,9375770
2025-09-02 06:00:00,110.98,9484090
2025-09-02 07:00:00,108.92,9800820
2025-09-02 08:00:00,108.82,10160670
2025-09-02 09:00:00,108.92,10466790
2025-09-02 10:00:00,111.4,10772820
2025-09-02 11:00:00,111.4,10999230
2025-09-02 12:00:00,111.4,10954700
2025-09-02 13:00:00,308.32,11162820
2025-09-02 14:00:00,308.32,11268150
2025-09-02 15:00:00,276.32,11226560
2025-09-02 16:00:00,308.32,11007100
2025-09-02 17:00:00,448.32,10820770
2025-09-02 18:00:00,758.32,11711390
2025-09-02 19:00:00,857.48,11926780
2025-09-02 20:00:00,758.32,11788730
2025-09-02 21:00:00,448.32,10808990
2025-09-02 22:00:00,276.32,10132130
2025-09-02 23:00:00,111.4,9787690
2025-09-02 00:00:00,101.21,9362700
2025-09-02 01:00:00,101.21,9092560
2025-09-02 02:00:00,101.21,8897860
2025-09-02 03:00:00,101.21,8791730
2025-09-02 04:00:00,101.23,8958150
2025-09-02 05:00:00,103.81,9375770
2025-09-02 06:00:00,103.81,9484090
2025-09-02 07:00:00,103.81,9800820
2025-09-02 08:00:00,101.33,10160670
2025-09-02 09:00:00,101.33,10466790
2025-09-02 10:00:00,103.81,10772820
2025-09-02 11:00:00,192.73,10999230
2025-09-02 12:00:00,103.81,10954700
2025-09-02 13:00:00,300.73,11162820
2025-09-02 14:00:00,300.73,11268150
2025-09-02 15:00:00,268.73,11226560
2025-09-02 16:00:00,300.73,11007100
2025-09-02 17:00:00,440.73,10820770
2025-09-02 18:00:00,750.73,11711390
2025-09-02 19:00:00,849.89,11926780
2025-09-02 20:00:00,750.73,11788730
2025-09-02 21:00:00,440.73,10808990
2025-09-02 22:00:00,268.73,10132130
2025-09-02 23:00:00,103.81,9787690
2025-06-04 00:00:00,101.2,8714670
2025-06-04 01:00:00,101.2,8409850
2025-06-04 02:00:00,101.2,8251910
2025-06-04 03:00:00,101.2,8139770
2025-06-04 04:00:00,101.2,8303930
2025-06-04 05:00:00,101.2,8781880
2025-06-04 06:00:00,101.2,8810100
2025-06-04 07:00:00,101.2,9163770
2025-06-04 08:00:00,101.2,9552310
2025-06-04 09:00:00,101.2,9790220
2025-06-04 10:00:00,101.2,10085790
2025-06-04 11:00:00,101.2,10351930
2025-06-04 12:00:00,101.2,10300370
2025-06-04 13:00:00,106.5,10429520
2025-06-04 14:00:00,106.5,10646030
2025-06-04 15:00:00,106.7,10696490
2025-06-04 16:00:00,106.7,10616740
2025-06-04 17:00:00,106.7,10426460
2025-06-04 18:00:00,107.7,11400210
2025-06-04 19:00:00,107.8,11651670
2025-06-04 20:00:00,107.7,11400910
2025-06-04 21:00:00,107.7,10424880
2025-06-04 22:00:00,106.7,9817710
2025-06-04 23:00:00,101.2,9214880
2025-06-04 00:00:00,104.6,8714670
2025-06-04 01:00:00,104.6,8409850
2025-06-04 02:00:00,104.6,8251910
2025-06-04 03:00:00,104.6,8139770
2025-06-04 04:00:00,104.6,8303930
2025-06-04 05:00:00,104.6,8781880
2025-06-04 06:00:00,104.6,8810100
2025-06-04 07:00:00,104.6,9163770
2025-06-04 08:00:00,104.6,9552310
2025-06-04 09:00:00,104.6,9790220
2025-06-04 10:00:00,104.6,10085790
2025-06-04 11:00:00,104.6,10351930
2025-06-04 12:00:00,104.6,10300370
2025-06-04 13:00:00,109.9,10429520
2025-06-04 14:00:00,109.9,10646030
2025-06-04 15:00:00,110.1,10696490
2025-06-04 16:00:00,110.1,10616740
2025-06-04 17:00:00,110.1,10426460
2025-06-04 18:00:00,111.0,11400210
2025-06-04 19:00:00,111.2,11651670
2025-06-04 20:00:00,111.1,11400910
2025-06-04 21:00:00,111.1,10424880
2025-06-04 22:00:00,110.1,9817710
2025-06-04 23:00:00,104.6,9214880
2025-06-04 00:00:00,101.2,8714670
2025-06-04 01:00:00,101.2,8409850
2025-06-04 02:00:00,101.2,8251910
2025-06-04 03:00:00,101.2,8139770
2025-06-04 04:00:00,101.2,8303930
2025-06-04 05:00:00,101.2,8781880
2025-06-04 06:00:00,101.2,8810100
2025-06-04 07:00:00,101.2,9163770
2025-06-04 08:00:00,101.2,9552310
2025-06-04 09:00:00,101.2,9790220
2025-06-04 10:00:00,101.2,10085790
2025-06-04 11:00:00,101.2,10351930
2025-06-04 12:00:00,101.2,10300370
2025-06-04 13:00:00,106.5,10429520
2025-06-04 14:00:00,106.5,10646030
2025-06-04 15:00:00,106.7,10696490
2025-06-04 16:00:00,106.7,10616740
2025-06-04 17:00:00,106.7,10426460
2025-06-04 18:00:00,107.7,11400210
2025-06-04 19:00:00,107.8,11651670
2025-06-04 20:00:00,107.7,11400910
2025-06-04 21:00:00,107.7,10424880
2025-06-04 22:00:00,106.7,9817710
2025-06-04 23:00:00,101.2,9214880
2025-06-04 00:00:00,101.19,8714670
2025-06-04 01:00:00,101.19,8409850
2025-06-04 02:00:00,101.19,8251910
2025-06-04 03:00:00,101.19,8139770
2025-06-04 04:00:00,101.19,8303930
2025-06-04 05:00:00,101.19,8781880
2025-06-04 06:00:00,101.19,8810100
2025-06-04 07:00:00,101.19,9163770
2025-06-04 08:00:00,101.19,9552310
2025-06-04 09:00:00,101.19,9790220
2025-06-04 10:00:00,101.19,10085790
2025-06-04 11:00:00,101.19,10351930
2025-06-04 12:00:00,101.19,10300370
2025-06-04 13:00:00,106.49,10429520
2025-06-04 14:00:00,106.49,10646030
2025-06-04 15:00:00,106.69,10696490
2025-06-04 16:00:00,106.69,10616740
2025-06-04 17:00:00,106.69,10426460
2025-06-04 18:00:00,107.69,11400210
2025-06-04 19:00:00,107.79,11651670
2025-06-04 20:00:00,107.69,11400910
2025-06-04 21:00:00,107.69,10424880
2025-06-04 22:00:00,106.69,9817710
2025-06-04 23:00:00,101.19,9214880
2025-06-04 00:00:00,104.24,8714670
2025-06-04 01:00:00,104.24,8409850
2025-06-04 02:00:00,104.24,8251910
2025-06-04 03:00:00,104.24,8139770
2025-06-04 04:00:00,104.24,8303930
2025-06-04 05:00:00,104.24,8781880
2025-06-04 06:00:00,104.24,8810100
2025-06-04 07:00:00,104.24,9163770
2025-06-04 08:00:00,104.24,9552310
2025-06-04 09:00:00,104.24,9790220
2025-06-04 10:00:00,104.24,10085790
2025-06-04 11:00:00,104.24,10351930
2025-06-04 12:00:00,104.24,10300370
2025-06-04 13:00:00,109.54,10429520
2025-06-04 14:00:00,109.54,10646030
2025-06-04 15:00:00,109.74,10696490
2025-06-04 16:00:00,109.74,10616740
2025-06-04 17:00:00,109.74,10426460
2025-06-04 18:00:00,110.64,11400210
2025-06-04 19:00:00,110.84,11651670
2025-06-04 20:00:00,110.74,11400910
2025-06-04 21:00:00,110.74,10424880
2025-06-04 22:00:00,109.74,9817710
2025-06-04 23:00:00,104.24,9214880
2025-06-04 00:00:00,101.19,8714670
2025-06-04 01:00:00,101.19,8409850
2025-06-04 02:00:00,101.19,8251910
2025-06-04 03:00:00,101.19,8139770
2025-06-04 04:00:00,101.19,8303930
2025-06-04 05:00:00,101.19,8781880
2025-06-04 06:00:00,101.19,8810100
2025-06-04 07:00:00,101.19,9163770
2025-06-04 08:00:00,101.19,9552310
2025-06-04 09:00:00,101.19,9790220
2025-06-04 10:00:00,101.19,10085790
2025-06-04 11:00:00,101.19,10351930
2025-06-04 12:00:00,101.19,10300370
2025-06-04 13:00:00,106.49,10429520
2025-06-04 14:00:00,106.49,10646030
2025-06-04 15:00:00,106.69,10696490
2025-06-04 16:00:00,106.69,10616740
2025-06-04 17:00:00,106.69,10426460
2025-06-04 18:00:00,107.69,11400210
2025-06-04 19:00:00,107.79,11651670
2025-06-04 20:00:00,107.69,11400910
2025-06-04 21:00:00,107.69,10424880
2025-06-04 22:00:00,106.69,9817710
2025-06-04 23:00:00,101.19,9214880
2025-06-04 00:00:00,193.75,8714670
2025-06-04 01:00:00,193.75,8409850
2025-06-04 02:00:00,193.75,8251910
2025-06-04 03:00:00,193.75,8139770
2025-06-04 04:00:00,193.75,8303930
2025-06-04 05:00:00,193.75,8781880
2025-06-04 06:00:00,193.75,8810100
2025-06-04 07:00:00,193.75,9163770
2025-06-04 08:00:00,193.75,9552310
2025-06-04 09:00:00,193.75,9790220
2025-06-04 10:00:00,193.75,10085790
2025-06-04 11:00:00,193.75,10351930
2025-06-04 12:00:00,193.75,10300370
2025-06-04 13:00:00,204.35,10429520
2025-06-04 14:00:00,204.35,10646030
2025-06-04 15:00:00,204.75,10696490
2025-06-04 16:00:00,204.75,10616740
2025-06-04 17:00:00,204.75,10426460
2025-06-04 18:00:00,206.75,11400210
2025-06-04 19:00:00,206.95,11651670
2025-06-04 20:00:00,206.75,11400910
2025-06-04 21:00:00,206.75,10424880
2025-06-04 22:00:00,204.75,9817710
2025-06-04 23:00:00,193.75,9214880
2025-06-04 00:00:00,101.41,8714670
2025-06-04 01:00:00,101.41,8409850
2025-06-04 02:00:00,101.41,8251910
2025-06-04 03:00:00,101.41,8139770
2025-06-04 04:00:00,101.41,8303930
2025-06-04 05:00:00,101.41,8781880
2025-06-04 06:00:00,101.41,8810100
2025-06-04 07:00:00,101.41,9163770
2025-06-04 08:00:00,101.41,9552310
2025-06-04 09:00:00,101.41,9790220
2025-06-04 10:00:00,101.41,10085790
2025-06-04 11:00:00,101.41,10351930
2025-06-04 12:00:00,101.41,10300370
2025-06-04 13:00:00,106.71,10429520
2025-06-04 14:00:00,106.71,10646030
2025-06-04 15:00:00,106.91,10696490
2025-06-04 16:00:00,106.91,10616740
2025-06-04 17:00:00,106.91,10426460
2025-06-04 18:00:00,107.81,11400210
2025-06-04 19:00:00,108.01,11651670
2025-06-04 20:00:00,107.91,11400910
2025-06-04 21:00:00,107.91,10424880
2025-06-04 22:00:00,106.91,9817710
2025-06-04 23:00:00,101.41,9214880
2025-06-04 00:00:00,98.0,8714670
2025-06-04 01:00:00,98.0,8409850
2025-06-04 02:00:00,98.0,8251910
2025-06-04 03:00:00,98.0,8139770
2025-06-04 04:00:00,98.0,8303930
2025-06-04 05:00:00,98.0,8781880
2025-06-04 06:00:00,98.0,8810100
2025-06-04 07:00:00,98.0,9163770
2025-06-04 08:00:00,98.0,9552310
2025-06-04 09:00:00,98.0,9790220
2025-06-04 10:00:00,98.0,10085790
2025-06-04 11:00:00,98.0,10351930
2025-06-04 12:00:00,98.0,10300370
2025-06-04 13:00:00,103.3,10429520
2025-06-04 14:00:00,103.3,10646030
2025-06-04 15:00:00,103.5,10696490
2025-06-04 16:00:00,103.5,10616740
2025-06-04 17:00:00,103.5,10426460
2025-06-04 18:00:00,104.5,11400210
2025-06-04 19:00:00,104.6,11651670
2025-06-04 20:00:00,104.5,11400910
2025-06-04 21:00:00,104.5,10424880
2025-06-04 22:00:00,103.5,9817710
2025-06-04 23:00:00,98.0,9214880
2025-06-04 00:00:00,98.0,8714670
2025-06-04 01:00:00,98.0,8409850
2025-06-04 02:00:00,98.0,8251910
2025-06-04 03:00:00,98.0,8139770
2025-06-04 04:00:00,98.0,8303930
2025-06-04 05:00:00,98.0,8781880
2025-06-04 06:00:00,98.0,8810100
2025-06-04 07:00:00,98.0,9163770
2025-06-04 08:00:00,98.0,9552310
2025-06-04 09:00:00,98.0,9790220
2025-06-04 10:00:00,98.0,10085790
2025-06-04 11:00:00,98.0,10351930
2025-06-04 12:00:00,98.0,10300370
2025-06-04 13:00:00,103.3,10429520
2025-06-04 14:00:00,103.3,10646030
2025-06-04 15:00:00,103.5,10696490
2025-06-04 16:00:00,103.5,10616740
2025-06-04 17:00:00,103.5,10426460
2025-06-04 18:00:00,104.5,11400210
2025-06-04 19:00:00,104.6,11651670
2025-06-04 20:00:00,104.5,11400910
2025-06-04 21:00:00,104.5,10424880
2025-06-04 22:00:00,103.5,9817710
2025-06-04 23:00:00,98.0,9214880
2025-06-04 00:00:00,101.4,8714670
2025-06-04 01:00:00,101.4,8409850
2025-06-04 02:00:00,101.4,8251910
2025-06-04 03:00:00,101.4,8139770
2025-06-04 04:00:00,101.4,8303930
2025-06-04 05:00:00,101.4,8781880
2025-06-04 06:00:00,101.4,8810100
2025-06-04 07:00:00,101.4,9163770
2025-06-04 08:00:00,101.4,9552310
2025-06-04 09:00:00,101.4,9790220
2025-06-04 10:00:00,101.4,10085790
2025-06-04 11:00:00,101.4,10351930
2025-06-04 12:00:00,101.4,10300370
2025-06-04 13:00:00,106.7,10429520
2025-06-04 14:00:00,106.7,10646030
2025-06-04 15:00:00,106.9,10696490
2025-06-04 16:00:00,106.9,10616740
2025-06-04 17:00:00,106.9,10426460
2025-06-04 18:00:00,107.8,11400210
2025-06-04 19:00:00,108.0,11651670
2025-06-04 20:00:00,107.9,11400910
2025-06-04 21:00:00,107.9,10424880
2025-06-04 22:00:00,106.9,9817710
2025-06-04 23:00:00,101.4,9214880
2025-06-04 00:00:00,98.0,8714670
2025-06-04 01:00:00,98.0,8409850
2025-06-04 02:00:00,98.0,8251910
2025-06-04 03:00:00,98.0,8139770
2025-06-04 04:00:00,98.0,8303930
2025-06-04 05:00:00,98.0,8781880
2025-06-04 06:00:00,98.0,8810100
2025-06-04 07:00:00,98.0,9163770
2025-06-04 08:00:00,98.0,9552310
2025-06-04 09:00:00,98.0,9790220
2025-06-04 10:00:00,98.0,10085790
2025-06-04 11:00:00,98.0,10351930
2025-06-04 12:00:00,98.0,10300370
2025-06-04 13:00:00,103.3,10429520
2025-06-04 14:00:00,103.3,10646030
2025-06-04 15:00:00,103.5,10696490
2025-06-04 16:00:00,103.5,10616740
2025-06-04 17:00:00,103.5,10426460
2025-06-04 18:00:00,104.5,11400210
2025-06-04 19:00:00,104.6,11651670
2025-06-04 20:00:00,104.5,11400910
2025-06-04 21:00:00,104.5,10424880
2025-06-04 22:00:00,103.5,9817710
2025-06-04 23:00:00,98.0,9214880
2025-06-04 00:00:00,101.2,8714670
2025-06-04 01:00:00,101.2,8409850
2025-06-04 02:00:00,101.2,8251910
2025-06-04 03:00:00,101.2,8139770
2025-06-04 04:00:00,101.2,8303930
2025-06-04 05:00:00,101.2,8781880
2025-06-04 06:00:00,101.2,8810100
2025-06-04 07:00:00,101.2,9163770
2025-06-04 08:00:00,101.2,9552310
2025-06-04 09:00:00,101.2,9790220
2025-06-04 10:00:00,101.2,10085790
2025-06-04 11:00:00,101.2,10351930
2025-06-04 12:00:00,101.2,10300370
2025-06-04 13:00:00,106.5,10429520
2025-06-04 14:00:00,106.5,10646030
2025-06-04 15:00:00,106.7,10696490
2025-06-04 16:00:00,106.7,10616740
2025-06-04 17:00:00,106.7,10426460
2025-06-04 18:00:00,107.7,11400210
2025-06-04 19:00:00,107.8,11651670
2025-06-04 20:00:00,107.7,11400910
2025-06-04 21:00:00,107.7,10424880
2025-06-04 22:00:00,106.7,9817710
2025-06-04 23:00:00,101.2,9214880
2025-06-04 00:00:00,104.87,8714670
2025-06-04 01:00:00,104.87,8409850
2025-06-04 02:00:00,104.87,8251910
2025-06-04 03:00:00,104.87,8139770
2025-06-04 04:00:00,104.87,8303930
2025-06-04 05:00:00,104.87,8781880
2025-06-04 06:00:00,104.87,8810100
2025-06-04 07:00:00,104.87,9163770
2025-06-04 08:00:00,104.87,9552310
2025-06-04 09:00:00,104.87,9790220
2025-06-04 10:00:00,104.87,10085790
2025-06-04 11:00:00,104.87,10351930
2025-06-04 12:00:00,104.87,10300370
2025-06-04 13:00:00,110.17,10429520
2025-06-04 14:00:00,110.17,10646030
2025-06-04 15:00:00,110.37,10696490
2025-06-04 16:00:00,110.37,10616740
2025-06-04 17:00:00,110.37,10426460
2025-06-04 18:00:00,111.27,11400210
2025-06-04 19:00:00,111.47,11651670
2025-06-04 20:00:00,111.37,11400910
2025-06-04 21:00:00,111.37,10424880
2025-06-04 22:00:00,110.37,9817710
2025-06-04 23:00:00,104.87,9214880
2025-06-04 00:00:00,101.2,8714670
2025-06-04 01:00:00,101.2,8409850
2025-06-04 02:00:00,101.2,8251910
2025-06-04 03:00:00,101.2,8139770
2025-06-04 04:00:00,101.2,8303930
2025-06-04 05:00:00,101.2,8781880
2025-06-04 06:00:00,101.2,8810100
2025-06-04 07:00:00,101.2,9163770
2025-06-04 08:00:00,101.2,9552310
2025-06-04 09:00:00,101.2,9790220
2025-06-04 10:00:00,101.2,10085790
2025-06-04 11:00:00,101.2,10351930
2025-06-04 12:00:00,101.2,10300370
2025-06-04 13:00:00,106.5,10429520
2025-06-04 14:00:00,106.5,10646030
2025-06-04 15:00:00,106.7,10696490
2025-06-04 16:00:00,106.7,10616740
2025-06-04 17:00:00,106.7,10426460
2025-06-04 18:00:00,107.7,11400210
2025-06-04 19:00:00,107.8,11651670
2025-06-04 20:00:00,107.7,11400910
2025-06-04 21:00:00,107.7,10424880
2025-06-04 22:00:00,106.7,9817710
2025-06-04 23:00:00,101.2,9214880
2025-05-19 00:00:00,100.25,8263690
2025-05-19 01:00:00,100.25,7999690
2025-05-19 02:00:00,100.25,7823850
2025-05-19 03:00:00,100.25,7762320
2025-05-19 04:00:00,100.25,7958030
2025-05-19 05:00:00,100.25,8337030
2025-05-19 06:00:00,100.25,8502800
2025-05-19 07:00:00,100.25,8932940
2025-05-19 08:00:00,100.25,9409990
2025-05-19 09:00:00,100.25,9666670
2025-05-19 10:00:00,100.25,9962800
2025-05-19 11:00:00,104.0,10183670
2025-05-19 12:00:00,104.0,10104850
2025-05-19 13:00:00,104.0,10219770
2025-05-19 14:00:00,104.0,10429520
2025-05-19 15:00:00,104.0,10443910
2025-05-19 16:00:00,104.0,10371760
2025-05-19 17:00:00,104.0,10237180
2025-05-19 18:00:00,108.5,11204800
2025-05-19 19:00:00,480.0,11352320
2025-05-19 20:00:00,108.5,11216100
2025-05-19 21:00:00,105.0,10256380
2025-05-19 22:00:00,104.0,9621560
2025-05-19 23:00:00,104.0,9023840
2025-05-19 00:00:00,105.17,8263690
2025-05-19 01:00:00,105.17,7999690
2025-05-19 02:00:00,105.17,7823850
2025-05-19 03:00:00,105.17,7762320
2025-05-19 04:00:00,105.17,7958030
2025-05-19 05:00:00,105.17,8337030
2025-05-19 06:00:00,105.17,8502800
2025-05-19 07:00:00,105.17,8932940
2025-05-19 08:00:00,105.17,9409990
2025-05-19 09:00:00,105.17,9666670
2025-05-19 10:00:00,105.17,9962800
2025-05-19 11:00:00,108.92,10183670
2025-05-19 12:00:00,108.92,10104850
2025-05-19 13:00:00,108.92,10219770
2025-05-19 14:00:00,108.92,10429520
2025-05-19 15:00:00,108.92,10443910
2025-05-19 16:00:00,108.92,10371760
2025-05-19 17:00:00,108.92,10237180
2025-05-19 18:00:00,113.42,11204800
2025-05-19 19:00:00,484.92,11352320
2025-05-19 20:00:00,113.42,11216100
2025-05-19 21:00:00,109.92,10256380
2025-05-19 22:00:00,108.92,9621560
2025-05-19 23:00:00,108.92,9023840
2025-05-19 00:00:00,100.25,8263690
2025-05-19 01:00:00,100.25,7999690
2025-05-19 02:00:00,100.25,7823850
2025-05-19 03:00:00,100.25,7762320
2025-05-19 04:00:00,100.25,7958030
2025-05-19 05:00:00,100.25,8337030
2025-05-19 06:00:00,100.25,8502800
2025-05-19 07:00:00,100.25,8932940
2025-05-19 08:00:00,100.25,9409990
2025-05-19 09:00:00,100.25,9666670
2025-05-19 10:00:00,100.25,9962800
2025-05-19 11:00:00,104.0,10183670
2025-05-19 12:00:00,104.0,10104850
2025-05-19 13:00:00,104.0,10219770
2025-05-19 14:00:00,104.0,10429520
2025-05-19 15:00:00,104.0,10443910
2025-05-19 16:00:00,104.0,10371760
2025-05-19 17:00:00,104.0,10237180
2025-05-19 18:00:00,108.5,11204800
2025-05-19 19:00:00,480.0,11352320
2025-05-19 20:00:00,108.5,11216100
2025-05-19 21:00:00,105.0,10256380
2025-05-19 22:00:00,104.0,9621560
2025-05-19 23:00:00,104.0,9023840
2025-05-19 00:00:00,100.25,8263690
